<doc id="bv_doc_id__33" attrs="word lemma type">
Bekanntlich	bv_doc_id__33_d24e235
und	bv_doc_id__33_d24e8500
zu	bv_doc_id__33_d24e8502
dessen	bv_doc_id__33_d24e8505
Ungelobung	bv_doc_id__33_d24e8507
<g/>
,	
dann	bv_doc_id__33_d24e8511
zur	bv_doc_id__33_d24e8513
Beschlühfassung	bv_doc_id__33_d24e8515
über	bv_doc_id__33_d24e8518
eine	bv_doc_id__33_d24e8520
Krieagerklärung	bv_doc_id__33_d24e8522
am	bv_doc_id__33_d24e8524
Site	bv_doc_id__33_d24e8526
des	bv_doc_id__33_d24e8528
Nationalrates	bv_doc_id__33_d24e8531
zusammen	bv_doc_id__33_d24e8533
<g/>
.	
2	bv_doc_id__33_d24e8542
<g/>
)	
Jede	bv_doc_id__33_d24e8547
der	bv_doc_id__33_d24e8549
beiden	bv_doc_id__33_d24e8551
Körperschaften	bv_doc_id__33_d24e8553
kann	bv_doc_id__33_d24e8556
den	bv_doc_id__33_d24e8558
Gegenstand	bv_doc_id__33_d24e8560
der	bv_doc_id__33_d24e8562
Abstimmung	bv_doc_id__33_d24e8564
vorher	bv_doc_id__33_d24e8566
auch	bv_doc_id__33_d24e8569
gesondert	bv_doc_id__33_d24e8571
beraten	bv_doc_id__33_d24e8573
<g/>
.	
<g/>
(	
3	bv_doc_id__33_d24e8585
<g/>
)	
Die	bv_doc_id__33_d24e8590
Einberufung	bv_doc_id__33_d24e8592
der	bv_doc_id__33_d24e8594
Bundesversammlung	bv_doc_id__33_d24e8596
erfolgt	bv_doc_id__33_d24e8599
durch	bv_doc_id__33_d24e8601
den	bv_doc_id__33_d24e8603
Bundespräsidenten	bv_doc_id__33_d24e8605
<g/>
.	
Der	bv_doc_id__33_d24e8609
Vorsitz	bv_doc_id__33_d24e8612
wirs	bv_doc_id__33_d24e8614
abwechselns	bv_doc_id__33_d24e8616
vom	bv_doc_id__33_d24e8618
Präsidenten	bv_doc_id__33_d24e8620
des	bv_doc_id__33_d24e8622
Nationalrates	bv_doc_id__33_d24e8625
uns	bv_doc_id__33_d24e8627
vom	bv_doc_id__33_d24e8629
Vorsitenden	bv_doc_id__33_d24e8631
des	bv_doc_id__33_d24e8633
Bundesrates	bv_doc_id__33_d24e8635
<g/>
,	
das	bv_doc_id__33_d24e8640
erste	bv_doc_id__33_d24e8642
Mal	bv_doc_id__33_d24e8644
von	bv_doc_id__33_d24e8646
jenem	bv_doc_id__33_d24e8648
geführt	bv_doc_id__33_d24e8651
<g/>
.	
14	bv_doc_id__33_d24e8660
der	bv_doc_id__33_d24e8663
Bundesversammlung	bv_doc_id__33_d24e8665
findet	bv_doc_id__33_d24e8667
die	bv_doc_id__33_d24e8669
Geschäftsordnung	bv_doc_id__33_d24e8672
des	bv_doc_id__33_d24e8674
Nationalrates	bv_doc_id__33_d24e8676
sinngemäß	bv_doc_id__33_d24e8678
Anwendung	bv_doc_id__33_d24e8680
<g/>
.	
15	bv_doc_id__33_d24e8689
<g/>
)	
Die	bv_doc_id__33_d24e8694
Bestimmungen	bv_doc_id__33_d24e8696
des	bv_doc_id__33_d24e8698
Artikels	bv_doc_id__33_d24e8700
25	bv_doc_id__33_d24e8703
gelten	bv_doc_id__33_d24e8705
auch	bv_doc_id__33_d24e8707
für	bv_doc_id__33_d24e8709
die	bv_doc_id__33_d24e8711
Situngen	bv_doc_id__33_d24e8713
der	bv_doc_id__33_d24e8716
Bundesversammlung	bv_doc_id__33_d24e8718
<g/>
.	
Artitel	bv_doc_id__33_d24e8722
29b	bv_doc_id__33_d24e8724
<g/>
.	
<g/>
(	
1	bv_doc_id__33_d24e8735
<g/>
)	
Die	bv_doc_id__33_d24e8740
Beschlüsse	bv_doc_id__33_d24e8742
der	bv_doc_id__33_d24e8744
Bundesversammlung	bv_doc_id__33_d24e8746
werden	bv_doc_id__33_d24e8749
von	bv_doc_id__33_d24e8751
ihrem	bv_doc_id__33_d24e8753
Vorsigenden	bv_doc_id__33_d24e8755
beurkundet	bv_doc_id__33_d24e8757
und	bv_doc_id__33_d24e8759
vom	bv_doc_id__33_d24e8762
BundesFanzler	bv_doc_id__33_d24e8764
gegengezeichnet	bv_doc_id__33_d24e8766
<g/>
.	
2	bv_doc_id__33_d24e8775
Sie	bv_doc_id__33_d24e8778
amtliche	bv_doc_id__33_d24e8780
Kundmachung	bv_doc_id__33_d24e8782
liegt	bv_doc_id__33_d24e8784
dem	bv_doc_id__33_d24e8787
Bundestanzler	bv_doc_id__33_d24e8789
ob	bv_doc_id__33_d24e8791
<g/>
.	
D	bv_doc_id__33_d24e8795
<g/>
.	
Der	bv_doc_id__33_d24e8800
Weg	bv_doc_id__33_d24e8802
der	bv_doc_id__33_d24e8804
Bundesgesetzgebung	bv_doc_id__33_d24e8806
<g/>
.	
Artikel	bv_doc_id__33_d24e7472
25.	bv_doc_id__33_d24e7474
Wahrheitsgetreue	bv_doc_id__33_d24e7479
Berichte	bv_doc_id__33_d24e7481
über	bv_doc_id__33_d24e7483
die	bv_doc_id__33_d24e7485
Verhandlungen	bv_doc_id__33_d24e7487
in	bv_doc_id__33_d24e7490
den	bv_doc_id__33_d24e7492
öffentlichen	bv_doc_id__33_d24e7494
Sibungen	bv_doc_id__33_d24e7496
des	bv_doc_id__33_d24e7498
Nationatrates	bv_doc_id__33_d24e7500
uns	bv_doc_id__33_d24e7503
seiner	bv_doc_id__33_d24e7505
Ausschüffe	bv_doc_id__33_d24e7507
bleiben	bv_doc_id__33_d24e7509
von	bv_doc_id__33_d24e7511
jeder	bv_doc_id__33_d24e7513
Verantwortung	bv_doc_id__33_d24e7516
frei	bv_doc_id__33_d24e7518
<g/>
.	
B	bv_doc_id__33_d24e7522
<g/>
.	
Der	bv_doc_id__33_d24e7526
Bundeirat	bv_doc_id__33_d24e7529
<g/>
.	
Artitel	bv_doc_id__33_d24e7533
28.	bv_doc_id__33_d24e7535
<g/>
(	
1	bv_doc_id__33_d24e7544
<g/>
)	
Im	bv_doc_id__33_d24e7549
Bundesrate	bv_doc_id__33_d24e7551
sind	bv_doc_id__33_d24e7553
die	bv_doc_id__33_d24e7555
Länder	bv_doc_id__33_d24e7558
im	bv_doc_id__33_d24e7560
Verhältnis	bv_doc_id__33_d24e7562
zu	bv_doc_id__33_d24e7564
ihrer	bv_doc_id__33_d24e7566
Einwohnerzahl	bv_doc_id__33_d24e7568
gemäß	bv_doc_id__33_d24e7571
den	bv_doc_id__33_d24e7573
folgenden	bv_doc_id__33_d24e7575
Besmmungen	bv_doc_id__33_d24e7577
vertreten	bv_doc_id__33_d24e7579
<g/>
.	
<g/>
(	
1	bv_doc_id__33_d24e7544
<g/>
)	
<g/>
(	
2	bv_doc_id__33_d24e7593
<g/>
)	
Das	bv_doc_id__33_d24e7598
Land	bv_doc_id__33_d24e7600
mit	bv_doc_id__33_d24e7602
der	bv_doc_id__33_d24e7604
größten	bv_doc_id__33_d24e7607
Einwohnerzahl	bv_doc_id__33_d24e7609
entsendet	bv_doc_id__33_d24e7611
12	bv_doc_id__33_d24e7613
Mitglieder	bv_doc_id__33_d24e7615
<g/>
,	
jedes	bv_doc_id__33_d24e7620
andere	bv_doc_id__33_d24e7622
Land	bv_doc_id__33_d24e7624
so	bv_doc_id__33_d24e7626
viele	bv_doc_id__33_d24e7628
Mitglieder	bv_doc_id__33_d24e7630
<g/>
,	
ass	bv_doc_id__33_d24e7635
dem	bv_doc_id__33_d24e7637
Verhältnisse	bv_doc_id__33_d24e7639
seiner	bv_doc_id__33_d24e7641
Einwohnerzaht	bv_doc_id__33_d24e7643
zur	bv_doc_id__33_d24e7646
erstangeführten	bv_doc_id__33_d24e7648
einwohnerzahl	bv_doc_id__33_d24e7650
entspricht	bv_doc_id__33_d24e7652
<g/>
,	
wobei	bv_doc_id__33_d24e7656
Reste	bv_doc_id__33_d24e7659
über	bv_doc_id__33_d24e7661
die	bv_doc_id__33_d24e7663
Hälfte	bv_doc_id__33_d24e7665
der	bv_doc_id__33_d24e7667
Verhältnisgaht	bv_doc_id__33_d24e7669
als	bv_doc_id__33_d24e7672
voll	bv_doc_id__33_d24e7674
gelten	bv_doc_id__33_d24e7676
<g/>
.	
Jedem	bv_doc_id__33_d24e7680
Lande	bv_doc_id__33_d24e7682
gebührt	bv_doc_id__33_d24e7685
jedoch	bv_doc_id__33_d24e7687
eine	bv_doc_id__33_d24e7689
Bertretung	bv_doc_id__33_d24e7691
von	bv_doc_id__33_d24e7693
wenigstens	bv_doc_id__33_d24e7695
drei	bv_doc_id__33_d24e7698
Mitgüehern	bv_doc_id__33_d24e7700
<g/>
.	
<g/>
(	
2	bv_doc_id__33_d24e7593
<g/>
)	
<g/>
(	
3	bv_doc_id__33_d24e7711
<g/>
)	
Für	bv_doc_id__33_d24e7716
jedes	bv_doc_id__33_d24e7718
Mitglied	bv_doc_id__33_d24e7720
wird	bv_doc_id__33_d24e7722
ein	bv_doc_id__33_d24e7725
Grsatzmann	bv_doc_id__33_d24e7727
bestellt	bv_doc_id__33_d24e7729
<g/>
.	
<g/>
(	
3	bv_doc_id__33_d24e7711
<g/>
)	
<g/>
(	
4	bv_doc_id__33_d24e7741
<g/>
)	
Die	bv_doc_id__33_d24e7746
Mitalieder	bv_doc_id__33_d24e7748
des	bv_doc_id__33_d24e7750
Bundesrates	bv_doc_id__33_d24e7752
und	bv_doc_id__33_d24e7755
deren	bv_doc_id__33_d24e7757
Ersagmänner	bv_doc_id__33_d24e7759
werden	bv_doc_id__33_d24e7761
von	bv_doc_id__33_d24e7763
den	bv_doc_id__33_d24e7765
Lanstagen	bv_doc_id__33_d24e7768
für	bv_doc_id__33_d24e7770
die	bv_doc_id__33_d24e7772
Dauer	bv_doc_id__33_d24e7774
ihrer	bv_doc_id__33_d24e7776
Gesehgebungsperiode	bv_doc_id__33_d24e7778
nach	bv_doc_id__33_d24e7781
dem	bv_doc_id__33_d24e7783
Grundsate	bv_doc_id__33_d24e7785
der	bv_doc_id__33_d24e7787
Verhälniswahl	bv_doc_id__33_d24e7789
gewählt	bv_doc_id__33_d24e7791
<g/>
,	
jedoch	bv_doc_id__33_d24e7796
muß	bv_doc_id__33_d24e7798
wenigstens	bv_doc_id__33_d24e7800
ein	bv_doc_id__33_d24e7802
Mandat	bv_doc_id__33_d24e7804
der	bv_doc_id__33_d24e7807
Bartei	bv_doc_id__33_d24e7809
zufallen	bv_doc_id__33_d24e7811
<g/>
,	
welche	bv_doc_id__33_d24e7815
die	bv_doc_id__33_d24e7817
zweithocste	bv_doc_id__33_d24e7820
Unzahl	bv_doc_id__33_d24e7822
von	bv_doc_id__33_d24e7824
Sigen	bv_doc_id__33_d24e7826
im	bv_doc_id__33_d24e7828
Landtage	bv_doc_id__33_d24e7830
oder	bv_doc_id__33_d24e7833
<g/>
,	
wenn	bv_doc_id__33_d24e7837
mehrere	bv_doc_id__33_d24e7839
Barteien	bv_doc_id__33_d24e7841
die	bv_doc_id__33_d24e7843
gleiche	bv_doc_id__33_d24e7846
Anzahl	bv_doc_id__33_d24e7848
von	bv_doc_id__33_d24e7850
Sitzen	bv_doc_id__33_d24e7852
haben	bv_doc_id__33_d24e7854
<g/>
,	
die	bv_doc_id__33_d24e7859
zweithöchste	bv_doc_id__33_d24e7861
Zahl	bv_doc_id__33_d24e7863
von	bv_doc_id__33_d24e7865
Wählerstimmen	bv_doc_id__33_d24e7867
bei	bv_doc_id__33_d24e7869
der	bv_doc_id__33_d24e7872
lebten	bv_doc_id__33_d24e7874
Lanstagswahl	bv_doc_id__33_d24e7876
aufweist	bv_doc_id__33_d24e7878
<g/>
.	
Bei	bv_doc_id__33_d24e7882
gleichen	bv_doc_id__33_d24e7885
Ansprüchen	bv_doc_id__33_d24e7887
mehrerer	bv_doc_id__33_d24e7889
Parteien	bv_doc_id__33_d24e7891
entscheidet	bv_doc_id__33_d24e7893
das	bv_doc_id__33_d24e7895
Los	bv_doc_id__33_d24e7898
<g/>
(	
4	bv_doc_id__33_d24e7741
<g/>
)	
5	bv_doc_id__33_d24e7905
<g/>
)	
n	bv_doc_id__33_d24e7910
den	bv_doc_id__33_d24e7912
Bundesrat	bv_doc_id__33_d24e7914
kann	bv_doc_id__33_d24e7916
nur	bv_doc_id__33_d24e7919
gewählt	bv_doc_id__33_d24e7921
werden	bv_doc_id__33_d24e7923
<g/>
,	
wer	bv_doc_id__33_d24e7927
zum	bv_doc_id__33_d24e7929
Lanstage	bv_doc_id__33_d24e7932
wahlbar	bv_doc_id__33_d24e7934
ist	bv_doc_id__33_d24e7936
<g/>
.	
5	bv_doc_id__33_d24e7905
<g/>
)	
16	bv_doc_id__33_d24e7945
Nach	bv_doc_id__33_d24e7948
Ablaufder	bv_doc_id__33_d24e7950
Gesetzgebungsperiode	bv_doc_id__33_d24e7952
eines	bv_doc_id__33_d24e7954
Lanstages	bv_doc_id__33_d24e7957
oder	bv_doc_id__33_d24e7959
nach	bv_doc_id__33_d24e7961
seiner	bv_doc_id__33_d24e7963
Auflösung	bv_doc_id__33_d24e7965
bleiben	bv_doc_id__33_d24e7967
die	bv_doc_id__33_d24e7970
von	bv_doc_id__33_d24e7972
ihm	bv_doc_id__33_d24e7974
belegierten	bv_doc_id__33_d24e7976
Mitglieder	bv_doc_id__33_d24e7978
des	bv_doc_id__33_d24e7980
Bundesrates	bv_doc_id__33_d24e7983
solange	bv_doc_id__33_d24e7985
in	bv_doc_id__33_d24e7987
Funktion	bv_doc_id__33_d24e7989
<g/>
,	
bis	bv_doc_id__33_d24e7993
der	bv_doc_id__33_d24e7996
neue	bv_doc_id__33_d24e7998
Landtag	bv_doc_id__33_d24e8000
die	bv_doc_id__33_d24e8002
Wahl	bv_doc_id__33_d24e8004
in	bv_doc_id__33_d24e8006
den	bv_doc_id__33_d24e8009
Bundesrat	bv_doc_id__33_d24e8011
vorgenommen	bv_doc_id__33_d24e8013
hat	bv_doc_id__33_d24e8015
<g/>
.	
16	bv_doc_id__33_d24e7945
7	bv_doc_id__33_d24e8024
Sei	bv_doc_id__33_d24e8027
der	bv_doc_id__33_d24e8029
Ausübung	bv_doc_id__33_d24e8031
dieses	bv_doc_id__33_d24e8033
Mandates	bv_doc_id__33_d24e8036
sind	bv_doc_id__33_d24e8038
die	bv_doc_id__33_d24e8040
Mitglieder	bv_doc_id__33_d24e8042
an	bv_doc_id__33_d24e8044
keinen	bv_doc_id__33_d24e8046
Aufträg	bv_doc_id__33_d24e8049
gebunden	bv_doc_id__33_d24e8051
<g/>
.	
7	bv_doc_id__33_d24e8024
18	bv_doc_id__33_d24e8060
<g/>
,	
Sie	bv_doc_id__33_d24e8065
Bestimmungen	bv_doc_id__33_d24e8067
dieses	bv_doc_id__33_d24e8069
Artitels	bv_doc_id__33_d24e8072
können	bv_doc_id__33_d24e8074
nur	bv_doc_id__33_d24e8076
abgeändert	bv_doc_id__33_d24e8078
werden	bv_doc_id__33_d24e8080
<g/>
,	
wenn	bv_doc_id__33_d24e8085
im	bv_doc_id__33_d24e8087
Bundesrate	bv_doc_id__33_d24e8089
abgesehen	bv_doc_id__33_d24e8091
von	bv_doc_id__33_d24e8093
der	bv_doc_id__33_d24e8095
für	bv_doc_id__33_d24e8098
dessen	bv_doc_id__33_d24e8100
Beschlusfassung	bv_doc_id__33_d24e8102
überhaupt	bv_doc_id__33_d24e8104
erforderlichen	bv_doc_id__33_d24e8106
Stimmenmehrheit	bv_doc_id__33_d24e8108
die	bv_doc_id__33_d24e8111
Mehrheit	bv_doc_id__33_d24e8113
der	bv_doc_id__33_d24e8115
Vertreter	bv_doc_id__33_d24e8117
von	bv_doc_id__33_d24e8119
wenigstens	bv_doc_id__33_d24e8121
vier	bv_doc_id__33_d24e8124
Ländern	bv_doc_id__33_d24e8126
die	bv_doc_id__33_d24e8128
Änderung	bv_doc_id__33_d24e8130
angenommen	bv_doc_id__33_d24e8132
hat	bv_doc_id__33_d24e8134
<g/>
.	
Artifel	bv_doc_id__33_d24e8139
27.	bv_doc_id__33_d24e8141
18	bv_doc_id__33_d24e8060
<g/>
(	
1	bv_doc_id__33_d24e8150
<g/>
)	
Der	bv_doc_id__33_d24e8155
Vorsitz	bv_doc_id__33_d24e8157
des	bv_doc_id__33_d24e8159
Bundesrates	bv_doc_id__33_d24e8161
fällt	bv_doc_id__33_d24e8164
abwechselnd	bv_doc_id__33_d24e8166
auf	bv_doc_id__33_d24e8168
ein	bv_doc_id__33_d24e8170
anderes	bv_doc_id__33_d24e8172
Lans	bv_doc_id__33_d24e8174
nach	bv_doc_id__33_d24e8177
alshabetischer	bv_doc_id__33_d24e8179
Reihenfolge	bv_doc_id__33_d24e8181
<g/>
.	
<g/>
(	
1	bv_doc_id__33_d24e8150
<g/>
)	
<g/>
(	
2	bv_doc_id__33_d24e8193
<g/>
)	
Der	bv_doc_id__33_d24e8198
Bundesrat	bv_doc_id__33_d24e8200
wird	bv_doc_id__33_d24e8202
durch	bv_doc_id__33_d24e8204
seinen	bv_doc_id__33_d24e8207
Vorsitzenden	bv_doc_id__33_d24e8209
vertreten	bv_doc_id__33_d24e8211
<g/>
.	
Ae	bv_doc_id__33_d24e8215
Ausfertigungen	bv_doc_id__33_d24e8217
des	bv_doc_id__33_d24e8220
Bundesrates	bv_doc_id__33_d24e8222
müssen	bv_doc_id__33_d24e8224
die	bv_doc_id__33_d24e8226
Unterschrift	bv_doc_id__33_d24e8228
seines	bv_doc_id__33_d24e8230
vorsihenden	bv_doc_id__33_d24e8233
tragen	bv_doc_id__33_d24e8235
<g/>
(	
2	bv_doc_id__33_d24e8193
<g/>
)	
<g/>
(	
3	bv_doc_id__33_d24e8244
<g/>
)	
Der	bv_doc_id__33_d24e8249
Bundesrät	bv_doc_id__33_d24e8251
gibt	bv_doc_id__33_d24e8253
sich	bv_doc_id__33_d24e8255
seine	bv_doc_id__33_d24e8258
Geschäftsordnung	bv_doc_id__33_d24e8260
durch	bv_doc_id__33_d24e8262
Beschluß	bv_doc_id__33_d24e8264
<g/>
,	
der	bv_doc_id__33_d24e8268
nur	bv_doc_id__33_d24e8271
bei	bv_doc_id__33_d24e8273
Anwesenheit	bv_doc_id__33_d24e8275
der	bv_doc_id__33_d24e8277
Hälfte	bv_doc_id__33_d24e8279
der	bv_doc_id__33_d24e8281
Mitglieder	bv_doc_id__33_d24e8284
mit	bv_doc_id__33_d24e8286
Zweidrittelmehrheit	bv_doc_id__33_d24e8288
gefaht	bv_doc_id__33_d24e8290
werden	bv_doc_id__33_d24e8292
kann	bv_doc_id__33_d24e8294
<g/>
.	
Artitel	bv_doc_id__33_d24e8299
28.	bv_doc_id__33_d24e8301
<g/>
(	
3	bv_doc_id__33_d24e8244
<g/>
)	
<g/>
(	
1	bv_doc_id__33_d24e8310
<g/>
)	
Der	bv_doc_id__33_d24e8315
Bundesrat	bv_doc_id__33_d24e8317
faßt	bv_doc_id__33_d24e8319
seine	bv_doc_id__33_d24e8321
Beschlüsse	bv_doc_id__33_d24e8324
mit	bv_doc_id__33_d24e8326
Stimmenmehrheit	bv_doc_id__33_d24e8328
der	bv_doc_id__33_d24e8330
Anwesenden	bv_doc_id__33_d24e8332
<g/>
.	
<g/>
(	
1	bv_doc_id__33_d24e8310
<g/>
)	
3	bv_doc_id__33_d24e8341
<g/>
)	
Die	bv_doc_id__33_d24e8346
Situngen	bv_doc_id__33_d24e8348
des	bv_doc_id__33_d24e8350
Bundesrates	bv_doc_id__33_d24e8352
find	bv_doc_id__33_d24e8355
öffentlich	bv_doc_id__33_d24e8357
<g/>
.	
Die	bv_doc_id__33_d24e8361
öffentlichkeit	bv_doc_id__33_d24e8363
kann	bv_doc_id__33_d24e8365
jedoch	bv_doc_id__33_d24e8368
gemäß	bv_doc_id__33_d24e8370
den	bv_doc_id__33_d24e8372
Bestimmungen	bv_doc_id__33_d24e8374
der	bv_doc_id__33_d24e8376
Geschäftsordnung	bv_doc_id__33_d24e8378
durch	bv_doc_id__33_d24e8381
Beschluß	bv_doc_id__33_d24e8383
aufgehoben	bv_doc_id__33_d24e8385
werden	bv_doc_id__33_d24e8387
<g/>
.	
Sie	bv_doc_id__33_d24e8391
Bestimmungen	bv_doc_id__33_d24e8394
des	bv_doc_id__33_d24e8396
Artilels	bv_doc_id__33_d24e8398
25	bv_doc_id__33_d24e8400
gelten	bv_doc_id__33_d24e8402
auch	bv_doc_id__33_d24e8404
für	bv_doc_id__33_d24e8407
öffentliche	bv_doc_id__33_d24e8409
Situngen	bv_doc_id__33_d24e8411
des	bv_doc_id__33_d24e8413
Bundesrates	bv_doc_id__33_d24e8415
und	bv_doc_id__33_d24e8417
seiner	bv_doc_id__33_d24e8420
Ausschüsse	bv_doc_id__33_d24e8422
<g/>
.	
<g/>
(	
Artikel	bv_doc_id__33_d24e8428
29	bv_doc_id__33_d24e8430
fällt	bv_doc_id__33_d24e8433
aus	bv_doc_id__33_d24e8435
<g/>
.)	
C	bv_doc_id__33_d24e8439
<g/>
.	
Die	bv_doc_id__33_d24e8443
Bundesversammlung	bv_doc_id__33_d24e8446
<g/>
.	
Artikel	bv_doc_id__33_d24e8450
29	bv_doc_id__33_d24e8452
a	bv_doc_id__33_d24e8454
<g/>
.	
3	bv_doc_id__33_d24e8341
<g/>
)	
<g/>
(	
1	bv_doc_id__33_d24e8465
<g/>
)	
Nationalrat	bv_doc_id__33_d24e8470
und	bv_doc_id__33_d24e8472
Bundesrat	bv_doc_id__33_d24e8474
treten	bv_doc_id__33_d24e8476
als	bv_doc_id__33_d24e8479
Bundesversämmlung	bv_doc_id__33_d24e8481
in	bv_doc_id__33_d24e8483
gemeinsammer	bv_doc_id__33_d24e8485
öffentlicher	bv_doc_id__33_d24e8487
Situng	bv_doc_id__33_d24e8489
zur	bv_doc_id__33_d24e8492
Wahl	bv_doc_id__33_d24e8494
des	bv_doc_id__33_d24e8496
Bundespräsidenten	bv_doc_id__33_d24e8498
und	bv_doc_id__33_d24e8500
zu	bv_doc_id__33_d24e8502
dessen	bv_doc_id__33_d24e8505
Ungelobung	bv_doc_id__33_d24e8507
<g/>
,	
dann	bv_doc_id__33_d24e8511
zur	bv_doc_id__33_d24e8513
Beschlühfassung	bv_doc_id__33_d24e8515
über	bv_doc_id__33_d24e8518
eine	bv_doc_id__33_d24e8520
Krieagerklärung	bv_doc_id__33_d24e8522
am	bv_doc_id__33_d24e8524
Site	bv_doc_id__33_d24e8526
des	bv_doc_id__33_d24e8528
Nationalrates	bv_doc_id__33_d24e8531
zusammen	bv_doc_id__33_d24e8533
<g/>
.	
<g/>
(	
1	bv_doc_id__33_d24e8465
<g/>
)	
2	bv_doc_id__33_d24e8542
<g/>
)	
Jede	bv_doc_id__33_d24e8547
der	bv_doc_id__33_d24e8549
beiden	bv_doc_id__33_d24e8551
Körperschaften	bv_doc_id__33_d24e8553
kann	bv_doc_id__33_d24e8556
den	bv_doc_id__33_d24e8558
Gegenstand	bv_doc_id__33_d24e8560
der	bv_doc_id__33_d24e8562
Abstimmung	bv_doc_id__33_d24e8564
vorher	bv_doc_id__33_d24e8566
auch	bv_doc_id__33_d24e8569
gesondert	bv_doc_id__33_d24e8571
beraten	bv_doc_id__33_d24e8573
<g/>
.	
2	bv_doc_id__33_d24e8542
<g/>
)	
<g/>
(	
3	bv_doc_id__33_d24e8585
<g/>
)	
Die	bv_doc_id__33_d24e8590
Einberufung	bv_doc_id__33_d24e8592
der	bv_doc_id__33_d24e8594
Bundesversammlung	bv_doc_id__33_d24e8596
erfolgt	bv_doc_id__33_d24e8599
durch	bv_doc_id__33_d24e8601
den	bv_doc_id__33_d24e8603
Bundespräsidenten	bv_doc_id__33_d24e8605
<g/>
.	
Der	bv_doc_id__33_d24e8609
Vorsitz	bv_doc_id__33_d24e8612
wirs	bv_doc_id__33_d24e8614
abwechselns	bv_doc_id__33_d24e8616
vom	bv_doc_id__33_d24e8618
Präsidenten	bv_doc_id__33_d24e8620
des	bv_doc_id__33_d24e8622
Nationalrates	bv_doc_id__33_d24e8625
uns	bv_doc_id__33_d24e8627
vom	bv_doc_id__33_d24e8629
Vorsitenden	bv_doc_id__33_d24e8631
des	bv_doc_id__33_d24e8633
Bundesrates	bv_doc_id__33_d24e8635
<g/>
,	
das	bv_doc_id__33_d24e8640
erste	bv_doc_id__33_d24e8642
Mal	bv_doc_id__33_d24e8644
von	bv_doc_id__33_d24e8646
jenem	bv_doc_id__33_d24e8648
geführt	bv_doc_id__33_d24e8651
<g/>
.	
<g/>
(	
3	bv_doc_id__33_d24e8585
<g/>
)	
14	bv_doc_id__33_d24e8660
der	bv_doc_id__33_d24e8663
Bundesversammlung	bv_doc_id__33_d24e8665
findet	bv_doc_id__33_d24e8667
die	bv_doc_id__33_d24e8669
Geschäftsordnung	bv_doc_id__33_d24e8672
des	bv_doc_id__33_d24e8674
Nationalrates	bv_doc_id__33_d24e8676
sinngemäß	bv_doc_id__33_d24e8678
Anwendung	bv_doc_id__33_d24e8680
<g/>
.	
14	bv_doc_id__33_d24e8660
15	bv_doc_id__33_d24e8689
<g/>
)	
Die	bv_doc_id__33_d24e8694
Bestimmungen	bv_doc_id__33_d24e8696
des	bv_doc_id__33_d24e8698
Artikels	bv_doc_id__33_d24e8700
25	bv_doc_id__33_d24e8703
gelten	bv_doc_id__33_d24e8705
auch	bv_doc_id__33_d24e8707
für	bv_doc_id__33_d24e8709
die	bv_doc_id__33_d24e8711
Situngen	bv_doc_id__33_d24e8713
der	bv_doc_id__33_d24e8716
Bundesversammlung	bv_doc_id__33_d24e8718
<g/>
.	
Artitel	bv_doc_id__33_d24e8722
29b	bv_doc_id__33_d24e8724
<g/>
.	
15	bv_doc_id__33_d24e8689
<g/>
)	
<g/>
(	
1	bv_doc_id__33_d24e8735
<g/>
)	
Die	bv_doc_id__33_d24e8740
Beschlüsse	bv_doc_id__33_d24e8742
der	bv_doc_id__33_d24e8744
Bundesversammlung	bv_doc_id__33_d24e8746
werden	bv_doc_id__33_d24e8749
von	bv_doc_id__33_d24e8751
ihrem	bv_doc_id__33_d24e8753
Vorsigenden	bv_doc_id__33_d24e8755
beurkundet	bv_doc_id__33_d24e8757
und	bv_doc_id__33_d24e8759
vom	bv_doc_id__33_d24e8762
BundesFanzler	bv_doc_id__33_d24e8764
gegengezeichnet	bv_doc_id__33_d24e8766
<g/>
.	
<g/>
(	
1	bv_doc_id__33_d24e8735
<g/>
)	
2	bv_doc_id__33_d24e8775
Sie	bv_doc_id__33_d24e8778
amtliche	bv_doc_id__33_d24e8780
Kundmachung	bv_doc_id__33_d24e8782
liegt	bv_doc_id__33_d24e8784
dem	bv_doc_id__33_d24e8787
Bundestanzler	bv_doc_id__33_d24e8789
ob	bv_doc_id__33_d24e8791
<g/>
.	
D	bv_doc_id__33_d24e8795
<g/>
.	
Der	bv_doc_id__33_d24e8800
Weg	bv_doc_id__33_d24e8802
der	bv_doc_id__33_d24e8804
Bundesgesetzgebung	bv_doc_id__33_d24e8806
<g/>
.	
2	bv_doc_id__33_d24e8775
Artikel	bv_doc_id__33_d24e8817
30.	bv_doc_id__33_d24e8819
<g/>
(	
1	bv_doc_id__33_d24e8828
<g/>
)	
Gesetzesvorschläge	bv_doc_id__33_d24e8833
gelangen	bv_doc_id__33_d24e8835
an	bv_doc_id__33_d24e8837
den	bv_doc_id__33_d24e8839
Nationalrat	bv_doc_id__33_d24e8842
entweder	bv_doc_id__33_d24e8844
als	bv_doc_id__33_d24e8846
Anträge	bv_doc_id__33_d24e8848
seiner	bv_doc_id__33_d24e8850
Mitglieder	bv_doc_id__33_d24e8852
oder	bv_doc_id__33_d24e8855
als	bv_doc_id__33_d24e8857
<g/>
-	
3	bv_doc_id__33_d24e8864
<g/>
-	
Vorlagen	bv_doc_id__33_d24e8871
der	bv_doc_id__33_d24e8873
