<doc id="bv_doc_id__43" attrs="word lemma type">
Protokoll	bv_doc_id__43_d32e281
im	bv_doc_id__43_d32e3843
Sinne	bv_doc_id__43_d32e3845
der	bv_doc_id__43_d32e3847
Anregung	bv_doc_id__43_d32e3849
Dr	bv_doc_id__43_d32e3851
<g/>
.	
Kenalicher	bv_doc_id__43_d32e3856
is	bv_doc_id__43_d32e3858
gesegt	bv_doc_id__43_d32e3860
wird	bv_doc_id__43_d32e3862
<g/>
,	
dass	bv_doc_id__43_d32e3867
der	bv_doc_id__43_d32e3869
Gesetzesbeschluss	bv_doc_id__43_d32e3871
kundgemacht	bv_doc_id__43_d32e3873
werden	bv_doc_id__43_d32e3875
kann	bv_doc_id__43_d32e3877
<g/>
,	
wenn	bv_doc_id__43_d32e3882
die	bv_doc_id__43_d32e3884
Staatsregierung	bv_doc_id__43_d32e3886
vor	bv_doc_id__43_d32e3888
Ablauf	bv_doc_id__43_d32e3890
der	bv_doc_id__43_d32e3893
Frist	bv_doc_id__43_d32e3895
erklärt	bv_doc_id__43_d32e3897
<g/>
.	
dass	bv_doc_id__43_d32e3901
sie	bv_doc_id__43_d32e3903
keinen	bv_doc_id__43_d32e3906
Einspruch	bv_doc_id__43_d32e3908
erhebt	bv_doc_id__43_d32e3910
<g/>
.	
Abgelehnt	bv_doc_id__43_d32e3914
wird	bv_doc_id__43_d32e3916
der	bv_doc_id__43_d32e3919
Antrag	bv_doc_id__43_d32e3921
des	bv_doc_id__43_d32e3923
Abg	bv_doc_id__43_d32e3925
<g/>
.	
Cless	bv_doc_id__43_d32e3929
in	bv_doc_id__43_d32e3932
vom	bv_doc_id__43_d32e3934
Einspruch	bv_doc_id__43_d32e3936
abzusehen	bv_doc_id__43_d32e3938
und	bv_doc_id__43_d32e3940
nur	bv_doc_id__43_d32e3942
die	bv_doc_id__43_d32e3945
Anfechtung	bv_doc_id__43_d32e3947
derm	bv_doc_id__43_d32e3949
VerfasSuagsgerichtshof	bv_doc_id__43_d32e3951
zu	bv_doc_id__43_d32e3953
belessen	bv_doc_id__43_d32e3955
<g/>
.	
Beschlessen	bv_doc_id__43_d32e3960
wird	bv_doc_id__43_d32e3962
<g/>
,	
dass	bv_doc_id__43_d32e3966
der	bv_doc_id__43_d32e3968
Gesetzesbeschluss	bv_doc_id__43_d32e3971
<g/>
,	
gegen	bv_doc_id__43_d32e3975
den	bv_doc_id__43_d32e3977
ein	bv_doc_id__43_d32e3979
Einspruch	bv_doc_id__43_d32e3981
erhoben	bv_doc_id__43_d32e3984
wurde	bv_doc_id__43_d32e3986
<g/>
,	
nur	bv_doc_id__43_d32e3990
dann	bv_doc_id__43_d32e3992
kund	bv_doc_id__43_d32e3994
gemacht	bv_doc_id__43_d32e3997
werden	bv_doc_id__43_d32e3999
kann	bv_doc_id__43_d32e4001
<g/>
,	
wean	bv_doc_id__43_d32e4005
der	bv_doc_id__43_d32e4007
Landtag	bv_doc_id__43_d32e4010
den	bv_doc_id__43_d32e4012
Gesetzesbeschluss	bv_doc_id__43_d32e4014
wiederhelt	bv_doc_id__43_d32e4016
<g/>
.	
Der	bv_doc_id__43_d32e4020
sozieldemokratische	bv_doc_id__43_d32e4023
Antrag	bv_doc_id__43_d32e4025
<g/>
,	
dass	bv_doc_id__43_d32e4029
hiezu	bv_doc_id__43_d32e4031
zwer	bv_doc_id__43_d32e4033
Drittel	bv_doc_id__43_d32e4036
Mehrhert	bv_doc_id__43_d32e4038
erforderlich	bv_doc_id__43_d32e4040
sei	bv_doc_id__43_d32e4042
<g/>
,	
wird	bv_doc_id__43_d32e4046
abgelehnt	bv_doc_id__43_d32e4049
<g/>
.	
Auf	bv_doc_id__43_d32e4053
Antrag	bv_doc_id__43_d32e4055
des	bv_doc_id__43_d32e4057
Abg	bv_doc_id__43_d32e4059
<g/>
.	
Dr	bv_doc_id__43_d32e4064
<g/>
.	
Seipel	bv_doc_id__43_d32e4068
wiri	bv_doc_id__43_d32e4070
der	bv_doc_id__43_d32e4072
Art.	bv_doc_id__43_d32e4075
8d	bv_doc_id__43_d32e4077
des	bv_doc_id__43_d32e4079
Linzer	bv_doc_id__43_d32e4081
Entwurkes	bv_doc_id__43_d32e4083
gestrichen	bv_doc_id__43_d32e4085
<g/>
,	
da	bv_doc_id__43_d32e4090
der	bv_doc_id__43_d32e4092
erste	bv_doc_id__43_d32e4094
Teil	bv_doc_id__43_d32e4096
bereits	bv_doc_id__43_d32e4098
im	bv_doc_id__43_d32e4101
Ark	bv_doc_id__43_d32e4103
<g/>
.	
87	bv_doc_id__43_d32e4107
enthalten	bv_doc_id__43_d32e4109
ist	bv_doc_id__43_d32e4111
<g/>
,	
der	bv_doc_id__43_d32e4116
zweite	bv_doc_id__43_d32e4118
Teil	bv_doc_id__43_d32e4120
aber	bv_doc_id__43_d32e4122
der	bv_doc_id__43_d32e4124
Lendesgesetzgebung	bv_doc_id__43_d32e4127
überlassen	bv_doc_id__43_d32e4129
werden	bv_doc_id__43_d32e4131
könnte	bv_doc_id__43_d32e4133
oder	bv_doc_id__43_d32e4135
auch	bv_doc_id__43_d32e4137
den	bv_doc_id__43_d32e4140
<g/>
§	
87	bv_doc_id__43_d32e4144
anzugliedern	bv_doc_id__43_d32e4146
wäre	bv_doc_id__43_d32e4148
<g/>
.	
An	bv_doc_id__43_d32e4153
Stelle	bv_doc_id__43_d32e4155
des	bv_doc_id__43_d32e4157
gestrichenen	bv_doc_id__43_d32e4159
Artikels	bv_doc_id__43_d32e4161
wird	bv_doc_id__43_d32e4163
irt	bv_doc_id__43_d32e4166
<g/>
.	
85	bv_doc_id__43_d32e4170
des	bv_doc_id__43_d32e4172
srzialdenckratischen	bv_doc_id__43_d32e4174
Entwurfes	bv_doc_id__43_d32e4176
<g/>
(	
S0t	bv_doc_id__43_d32e4181
d	bv_doc_id__43_d32e4183
<g/>
.	
B	bv_doc_id__43_d32e4187
<g/>
.)	
als	bv_doc_id__43_d32e4192
Art.89	bv_doc_id__43_d32e4194
eingeschädtet	bv_doc_id__43_d32e4196
<g/>
:	
8	bv_doc_id__43_d32e4202
"Art.	bv_doc_id__43_d32e4207
83.	bv_doc_id__43_d32e4209
<g/>
(	
1	bv_doc_id__43_d32e4213
<g/>
)	
die	bv_doc_id__43_d32e4218
durch	bv_doc_id__43_d32e4220
landessssetz	bv_doc_id__43_d32e4222
zu	bv_doc_id__43_d32e4224
erlassende	bv_doc_id__43_d32e4226
Lantesverfessung	bv_doc_id__43_d32e4228
ken	bv_doc_id__43_d32e4231
-insenert	bv_doc_id__43_d32e4233
dadurch	bv_doc_id__43_d32e4235
die	bv_doc_id__43_d32e4237
Fundesverfassung	bv_doc_id__43_d32e4239
nicht	bv_doc_id__43_d32e4241
berührt	bv_doc_id__43_d32e4244
wird	bv_doc_id__43_d32e4246
<g/>
-	
durch	bv_doc_id__43_d32e4250
landesgesetz	bv_doc_id__43_d32e4252
abgeändert	bv_doc_id__43_d32e4254
werden	bv_doc_id__43_d32e4257
<g/>
.	
<g/>
(	
2	bv_doc_id__43_d32e4263
<g/>
)	
Ein	bv_doc_id__43_d32e4267
Landesverfassungsgesetz	bv_doc_id__43_d32e4270
kann	bv_doc_id__43_d32e4272
nur	bv_doc_id__43_d32e4274
bei	bv_doc_id__43_d32e4276
Anresenheit	bv_doc_id__43_d32e4278
der	bv_doc_id__43_d32e4280
Hälfte	bv_doc_id__43_d32e4283
aller	bv_doc_id__43_d32e4285
Untglieder	bv_doc_id__43_d32e4287
des	bv_doc_id__43_d32e4289
Lanstages	bv_doc_id__43_d32e4291
mit	bv_doc_id__43_d32e4293
einer	bv_doc_id__43_d32e4296
dehrheit	bv_doc_id__43_d32e4298
von	bv_doc_id__43_d32e4300
zwei	bv_doc_id__43_d32e4302
Dritteln	bv_doc_id__43_d32e4304
aller	bv_doc_id__43_d32e4306
abgegebenen	bv_doc_id__43_d32e4309
Stimnen	bv_doc_id__43_d32e4311
beschlossen	bv_doc_id__43_d32e4313
verden	bv_doc_id__43_d32e4315
<g/>
.	
"	bv_doc_id__43_d32e4319
Bei	bv_doc_id__43_d32e4322
ArtikelGed	bv_doc_id__43_d32e4324
wird	bv_doc_id__43_d32e4326
trotz	bv_doc_id__43_d32e4328
Widerspruches	bv_doc_id__43_d32e4330
des	bv_doc_id__43_d32e4332
Abg	bv_doc_id__43_d32e4335
<g/>
.	
Leuthner	bv_doc_id__43_d32e4339
auf	bv_doc_id__43_d32e4341
Antrag	bv_doc_id__43_d32e4343
der	bv_doc_id__43_d32e4345
Christlichsozialen	bv_doc_id__43_d32e4348
beschlessen	bv_doc_id__43_d32e4350
<g/>
,	
dass	bv_doc_id__43_d32e4354
die	bv_doc_id__43_d32e4356
Hälfte	bv_doc_id__43_d32e4358
der	bv_doc_id__43_d32e4361
Uitzlieder	bv_doc_id__43_d32e4363
snwesend	bv_doc_id__43_d32e4365
sein	bv_doc_id__43_d32e4367
und	bv_doc_id__43_d32e4369
der	bv_doc_id__43_d32e4371
Beschluss	bv_doc_id__43_d32e4374
mit	bv_doc_id__43_d32e4376
einer	bv_doc_id__43_d32e4378
Uehchert	bv_doc_id__43_d32e4380
von	bv_doc_id__43_d32e4382
zner	bv_doc_id__43_d32e4384
Pritteln	bv_doc_id__43_d32e4387
der	bv_doc_id__43_d32e4389
abgegebenen	bv_doc_id__43_d32e4391
Stinnem	bv_doc_id__43_d32e4393
gefosst	bv_doc_id__43_d32e4395
werden	bv_doc_id__43_d32e4397
auss	bv_doc_id__43_d32e4400
<g/>
.	
Die	bv_doc_id__43_d32e4404
Frist	bv_doc_id__43_d32e4406
für	bv_doc_id__43_d32e4408
die	bv_doc_id__43_d32e4410
neue	bv_doc_id__43_d32e4413
Ausschreibung	bv_doc_id__43_d32e4415
wird	bv_doc_id__43_d32e4417
mit	bv_doc_id__43_d32e4419
3	bv_doc_id__43_d32e4421
Wochen	bv_doc_id__43_d32e4423
festgesetzt	bv_doc_id__43_d32e4426
<g/>
.	
In	bv_doc_id__43_d32e4430
Sinne	bv_doc_id__43_d32e4432
einer	bv_doc_id__43_d32e4434
Anregung	bv_doc_id__43_d32e4436
des	bv_doc_id__43_d32e4439
Seht	bv_doc_id__43_d32e4441
<g/>
.	
Rates	bv_doc_id__43_d32e4445
dr	bv_doc_id__43_d32e4447
<g/>
.	
Mannlicher	bv_doc_id__43_d32e4452
sind	bv_doc_id__43_d32e4454
<g/>
,	
um	bv_doc_id__43_d32e4458
der	bv_doc_id__43_d32e4460
laidesgesetzgebung	bv_doc_id__43_d32e4462
nicht	bv_doc_id__43_d32e4465
durch	bv_doc_id__43_d32e4467
die	bv_doc_id__43_d32e4469
fassung	bv_doc_id__43_d32e4471
»der	bv_doc_id__43_d32e4473
Landeshauptmenn	bv_doc_id__43_d32e4475
het	bv_doc_id__43_d32e4478
auszuscheidene	bv_doc_id__43_d32e4480
verzugreifen	bv_doc_id__43_d32e4482
<g/>
,	
zu	bv_doc_id__43_d32e4486
leuten	bv_doc_id__43_d32e4488
<g/>
:	
»Gemäss	bv_doc_id__43_d32e4493
den	bv_doc_id__43_d32e4495
Bestimmungen	bv_doc_id__43_d32e4497
der	bv_doc_id__43_d32e4499
Landesverfassunge	bv_doc_id__43_d32e4501
binnen	bv_doc_id__43_d32e4504
3	bv_doc_id__43_d32e4506
Rechen	bv_doc_id__43_d32e4508
die	bv_doc_id__43_d32e4510
Neurahlen	bv_doc_id__43_d32e4512
auszuschreiben	bv_doc_id__43_d32e4514
<g/>
.	
Bei	bv_doc_id__43_d32e4519
Frorterung	bv_doc_id__43_d32e4521
is	bv_doc_id__43_d32e4523
Art.	bv_doc_id__43_d32e4525
S1	bv_doc_id__43_d32e4527
fordert	bv_doc_id__43_d32e4530
Abg	bv_doc_id__43_d32e4532
<g/>
.	
Leuthner	bv_doc_id__43_d32e4536
<g/>
,	
dass	bv_doc_id__43_d32e4540
in	bv_doc_id__43_d32e4543
der	bv_doc_id__43_d32e4545
Verfassung	bv_doc_id__43_d32e4547
die	bv_doc_id__43_d32e4549
Zahl	bv_doc_id__43_d32e4551
der	bv_doc_id__43_d32e4553
larteensurtmannStellvertreter	bv_doc_id__43_d32e4556
auf	bv_doc_id__43_d32e4558
einen	bv_doc_id__43_d32e4560
beschränkt	bv_doc_id__43_d32e4562
mrd	bv_doc_id__43_d32e4564
<g/>
.	
Es	bv_doc_id__43_d32e4569
geht	bv_doc_id__43_d32e4571
nicht	bv_doc_id__43_d32e4573
an	bv_doc_id__43_d32e4575
<g/>
.	
dass	bv_doc_id__43_d32e4579
Verarlberg	bv_doc_id__43_d32e4582
mit	bv_doc_id__43_d32e4584
weniger	bv_doc_id__43_d32e4586
Einrehnemals	bv_doc_id__43_d32e4588
der	bv_doc_id__43_d32e4590
Bezirk	bv_doc_id__43_d32e4592
Ottakring	bv_doc_id__43_d32e4595
drei	bv_doc_id__43_d32e4597
Landeshauptmaanstellvertreter	bv_doc_id__43_d32e4599
habe	bv_doc_id__43_d32e4601
<g/>
.	
Abs	bv_doc_id__43_d32e4605
<g/>
.	
Fi	bv_doc_id__43_d32e4610
n	bv_doc_id__43_d32e4612
k	bv_doc_id__43_d32e4614
stellt	bv_doc_id__43_d32e4616
fest	bv_doc_id__43_d32e4618
<g/>
,	
dass	bv_doc_id__43_d32e4623
diese	bv_doc_id__43_d32e4625
Zahl	bv_doc_id__43_d32e4627
nur	bv_doc_id__43_d32e4629
erreicht	bv_doc_id__43_d32e4631
worden	bv_doc_id__43_d32e4634
sei	bv_doc_id__43_d32e4636
<g/>
,	
um	bv_doc_id__43_d32e4640
nach	bv_doc_id__43_d32e4642
dem	bv_doc_id__43_d32e4644
Proporz	bv_doc_id__43_d32e4647
auch	bv_doc_id__43_d32e4649
der	bv_doc_id__43_d32e4651
sozialdenekretischen	bv_doc_id__43_d32e4653
Partei	bv_doc_id__43_d32e4655
die	bv_doc_id__43_d32e4657
stelle	bv_doc_id__43_d32e4660
eines	bv_doc_id__43_d32e4662
Stellvertreters	bv_doc_id__43_d32e4664
zu	bv_doc_id__43_d32e4666
geben	bv_doc_id__43_d32e4668
<g/>
.	
Abz	bv_doc_id__43_d32e4673
<g/>
.	
Leuthner	bv_doc_id__43_d32e4677
ist	bv_doc_id__43_d32e4679
der	bv_doc_id__43_d32e4681
Anscharung	bv_doc_id__43_d32e4683
<g/>
,	
dass	bv_doc_id__43_d32e4688
eine	bv_doc_id__43_d32e4690
grössere	bv_doc_id__43_d32e4692
Zehl	bv_doc_id__43_d32e4694
nur	bv_doc_id__43_d32e4696
während	bv_doc_id__43_d32e4699
der	bv_doc_id__43_d32e4701
Uetergangszeit	bv_doc_id__43_d32e4703
als	bv_doc_id__43_d32e4705
eine	bv_doc_id__43_d32e4707
Art	bv_doc_id__43_d32e4709
gemeinsauer	bv_doc_id__43_d32e4712
Urtwirkung	bv_doc_id__43_d32e4714
an	bv_doc_id__43_d32e4716
einer	bv_doc_id__43_d32e4718
Aetstensektion	bv_doc_id__43_d32e4720
aller	bv_doc_id__43_d32e4722
Parteien	bv_doc_id__43_d32e4725
notig	bv_doc_id__43_d32e4727
gewesen	bv_doc_id__43_d32e4729
ser	bv_doc_id__43_d32e4731
<g/>
.	
Schliesslich	bv_doc_id__43_d32e4735
wird	bv_doc_id__43_d32e4738
ein	bv_doc_id__43_d32e4740
Atrag	bv_doc_id__43_d32e4742
des	bv_doc_id__43_d32e4744
Abg	bv_doc_id__43_d32e4746
<g/>
.	
Dr	bv_doc_id__43_d32e4751
<g/>
.	
Seipe	bv_doc_id__43_d32e4755
l	bv_doc_id__43_d32e4757
<g/>
,	
der	bv_doc_id__43_d32e4761
gegen	bv_doc_id__43_d32e4764
einen	bv_doc_id__43_d32e4766
Erngriff	bv_doc_id__43_d32e4768
in	bv_doc_id__43_d32e4770
die	bv_doc_id__43_d32e4772
Rechte	bv_doc_id__43_d32e4774
der	bv_doc_id__43_d32e4777
Länder	bv_doc_id__43_d32e4779
ist	bv_doc_id__43_d32e4781
<g/>
.	
folgender	bv_doc_id__43_d32e4785
Vertlaut	bv_doc_id__43_d32e4787
bestimnt	bv_doc_id__43_d32e4790
<g/>
:	
naus	bv_doc_id__43_d32e4794
dem	bv_doc_id__43_d32e4796
landegnauptmam	bv_doc_id__43_d32e4798
und	bv_doc_id__43_d32e4800
der	bv_doc_id__43_d32e4803
erforderlichen	bv_doc_id__43_d32e4805
Zabt	bv_doc_id__43_d32e4807
von	bv_doc_id__43_d32e4809
Stellvertretern	bv_doc_id__43_d32e4811
und	bv_doc_id__43_d32e4813
werteren	bv_doc_id__43_d32e4816
Mitgliedern-	bv_doc_id__43_d32e4818
<g/>
.	
Auch	bv_doc_id__43_d32e4822
im	bv_doc_id__43_d32e4824
drit-	bv_doc_id__43_d32e4826
9	bv_doc_id__43_d32e4831
ten	bv_doc_id__43_d32e4836
Absatz	bv_doc_id__43_d32e4838
hat	bv_doc_id__43_d32e4840
es	bv_doc_id__43_d32e4842
zu	bv_doc_id__43_d32e4844
leuten	bv_doc_id__43_d32e4847
<g/>
:	
nseine	bv_doc_id__43_d32e4851
Stellvertrtter..	bv_doc_id__43_d32e4853
Ferner	bv_doc_id__43_d32e4855
wird	bv_doc_id__43_d32e4857
beschlosses	bv_doc_id__43_d32e4860
<g/>
,	
in	bv_doc_id__43_d32e4864
den	bv_doc_id__43_d32e4866
Art.	bv_doc_id__43_d32e4868
91	bv_doc_id__43_d32e4870
als	bv_doc_id__43_d32e4873
B	bv_doc_id__43_d32e4875
<g/>
.	
Absatz	bv_doc_id__43_d32e4879
den	bv_doc_id__43_d32e4881
Abs	bv_doc_id__43_d32e4883
<g/>
:	
3	bv_doc_id__43_d32e4888
des	bv_doc_id__43_d32e4890
Art.88	bv_doc_id__43_d32e4892
<g/>
(	
504	bv_doc_id__43_d32e4896
d	bv_doc_id__43_d32e4899
<g/>
.	
B	bv_doc_id__43_d32e4903
<g/>
.)	
einzuschalten	bv_doc_id__43_d32e4907
<g/>
:	
eDie	bv_doc_id__43_d32e4912
Mitglieder	bv_doc_id__43_d32e4914
der	bv_doc_id__43_d32e4916
Landesregierung	bv_doc_id__43_d32e4918
müssen	bv_doc_id__43_d32e4920
nicht	bv_doc_id__43_d32e4922
dem	bv_doc_id__43_d32e4925
Lanttag	bv_doc_id__43_d32e4927
angeheren	bv_doc_id__43_d32e4929
<g/>
,	
Jedach	bv_doc_id__43_d32e4933
kann	bv_doc_id__43_d32e4935
in	bv_doc_id__43_d32e4938
die	bv_doc_id__43_d32e4940
Landesregierung	bv_doc_id__43_d32e4942
nur	bv_doc_id__43_d32e4944
gewählt	bv_doc_id__43_d32e4946
werden	bv_doc_id__43_d32e4948
<g/>
,	
ver	bv_doc_id__43_d32e4953
zum	bv_doc_id__43_d32e4955
Laaitag	bv_doc_id__43_d32e4957
wählber	bv_doc_id__43_d32e4959
ist	bv_doc_id__43_d32e4961
<g/>
.	
