<doc id="bv_doc_id__69" attrs="word lemma type">
Deutscher	bv_doc_id__69_d53e299
die	bv_doc_id__69_d53e6920
wirtschaftlichen	bv_doc_id__69_d53e6922
Folgen	bv_doc_id__69_d53e6924
des	bv_doc_id__69_d53e6926
Alters	bv_doc_id__69_d53e6929
ist	bv_doc_id__69_d53e6931
ein	bv_doc_id__69_d53e6933
Versicherungswesen	bv_doc_id__69_d53e6935
unter	bv_doc_id__69_d53e6937
Mitwirkung	bv_doc_id__69_d53e6939
der	bv_doc_id__69_d53e6942
Versicherten	bv_doc_id__69_d53e6944
zu	bv_doc_id__69_d53e6946
schaffen	bv_doc_id__69_d53e6948
<g/>
(	
Sozialversicherung	bv_doc_id__69_d53e6952
<g/>
).	
Für	bv_doc_id__69_d53e6957
den	bv_doc_id__69_d53e6959
selbständigen	bv_doc_id__69_d53e6961
Mittelstand	bv_doc_id__69_d53e6963
in	bv_doc_id__69_d53e6965
Landwirtschaft	bv_doc_id__69_d53e6968
<g/>
,	
Handel	bv_doc_id__69_d53e6972
und	bv_doc_id__69_d53e6974
Gewerbe	bv_doc_id__69_d53e6976
ist	bv_doc_id__69_d53e6978
eine	bv_doc_id__69_d53e6981
fakultative	bv_doc_id__69_d53e6983
Versicherung	bv_doc_id__69_d53e6985
gegen	bv_doc_id__69_d53e6987
die	bv_doc_id__69_d53e6989
Folgen	bv_doc_id__69_d53e6991
des	bv_doc_id__69_d53e6994
Alters	bv_doc_id__69_d53e6996
<g/>
,	
der	bv_doc_id__69_d53e7000
Krankheit	bv_doc_id__69_d53e7002
und	bv_doc_id__69_d53e7004
Erwerbsunfähigkeit	bv_doc_id__69_d53e7007
zu	bv_doc_id__69_d53e7009
errichten	bv_doc_id__69_d53e7011
Art.	bv_doc_id__69_d53e7019
37.	bv_doc_id__69_d53e7021
Die	bv_doc_id__69_d53e7028
Vertragsfreiheit	bv_doc_id__69_d53e7030
<g/>
.	
Im	bv_doc_id__69_d53e7038
wirtschaftlichen	bv_doc_id__69_d53e7040
Verkehr	bv_doc_id__69_d53e7042
gilt	bv_doc_id__69_d53e7044
Vertragsfreiheit	bv_doc_id__69_d53e7046
<g/>
.	
Wucher	bv_doc_id__69_d53e7051
ist	bv_doc_id__69_d53e7053
verboten	bv_doc_id__69_d53e7055
<g/>
.	
Rechtsgeschäfte	bv_doc_id__69_d53e7059
<g/>
,	
die	bv_doc_id__69_d53e7064
gegen	bv_doc_id__69_d53e7066
die	bv_doc_id__69_d53e7068
guten	bv_doc_id__69_d53e7070
Sitten	bv_doc_id__69_d53e7072
verstoßen	bv_doc_id__69_d53e7075
<g/>
,	
sind	bv_doc_id__69_d53e7079
nichtig	bv_doc_id__69_d53e7081
<g/>
.	
Die	bv_doc_id__69_d53e7085
Arbeitnehmer	bv_doc_id__69_d53e7088
einerseits	bv_doc_id__69_d53e7090
<g/>
,	
die	bv_doc_id__69_d53e7094
Arbeitgeber	bv_doc_id__69_d53e7096
anderseits	bv_doc_id__69_d53e7098
sind	bv_doc_id__69_d53e7101
verufen	bv_doc_id__69_d53e7103
<g/>
,	
sich	bv_doc_id__69_d53e7107
zu	bv_doc_id__69_d53e7109
Verbänden	bv_doc_id__69_d53e7111
zusammenzuschließen	bv_doc_id__69_d53e7114
<g/>
,	
welche	bv_doc_id__69_d53e7118
in	bv_doc_id__69_d53e7120
gemeinsamer	bv_doc_id__69_d53e7122
Arbeit	bv_doc_id__69_d53e7124
an	bv_doc_id__69_d53e7127
der	bv_doc_id__69_d53e7129
Regelung	bv_doc_id__69_d53e7131
der	bv_doc_id__69_d53e7133
Lohn=	bv_doc_id__69_d53e7135
und	bv_doc_id__69_d53e7137
Arbeitsbedingungen	bv_doc_id__69_d53e7140
mitzuwirken	bv_doc_id__69_d53e7142
haben	bv_doc_id__69_d53e7144
<g/>
.	
Diese	bv_doc_id__69_d53e7148
Verbände	bv_doc_id__69_d53e7150
und	bv_doc_id__69_d53e7153
ihre	bv_doc_id__69_d53e7155
Vereinbarungen	bv_doc_id__69_d53e7157
werden	bv_doc_id__69_d53e7159
staatlich	bv_doc_id__69_d53e7161
anerkannt	bv_doc_id__69_d53e7163
<g/>
.	
Art.	bv_doc_id__69_d53e7019
37.	bv_doc_id__69_d53e7021
Die	bv_doc_id__69_d53e7028
Vertragsfreiheit	bv_doc_id__69_d53e7030
<g/>
.	
Im	bv_doc_id__69_d53e7038
wirtschaftlichen	bv_doc_id__69_d53e7040
Verkehr	bv_doc_id__69_d53e7042
gilt	bv_doc_id__69_d53e7044
Vertragsfreiheit	bv_doc_id__69_d53e7046
<g/>
.	
Wucher	bv_doc_id__69_d53e7051
ist	bv_doc_id__69_d53e7053
verboten	bv_doc_id__69_d53e7055
<g/>
.	
Rechtsgeschäfte	bv_doc_id__69_d53e7059
<g/>
,	
die	bv_doc_id__69_d53e7064
gegen	bv_doc_id__69_d53e7066
die	bv_doc_id__69_d53e7068
guten	bv_doc_id__69_d53e7070
Sitten	bv_doc_id__69_d53e7072
verstoßen	bv_doc_id__69_d53e7075
<g/>
,	
sind	bv_doc_id__69_d53e7079
nichtig	bv_doc_id__69_d53e7081
<g/>
.	
Die	bv_doc_id__69_d53e7085
Arbeitnehmer	bv_doc_id__69_d53e7088
einerseits	bv_doc_id__69_d53e7090
<g/>
,	
die	bv_doc_id__69_d53e7094
Arbeitgeber	bv_doc_id__69_d53e7096
anderseits	bv_doc_id__69_d53e7098
sind	bv_doc_id__69_d53e7101
verufen	bv_doc_id__69_d53e7103
<g/>
,	
sich	bv_doc_id__69_d53e7107
zu	bv_doc_id__69_d53e7109
Verbänden	bv_doc_id__69_d53e7111
zusammenzuschließen	bv_doc_id__69_d53e7114
<g/>
,	
welche	bv_doc_id__69_d53e7118
in	bv_doc_id__69_d53e7120
gemeinsamer	bv_doc_id__69_d53e7122
Arbeit	bv_doc_id__69_d53e7124
an	bv_doc_id__69_d53e7127
der	bv_doc_id__69_d53e7129
Regelung	bv_doc_id__69_d53e7131
der	bv_doc_id__69_d53e7133
Lohn=	bv_doc_id__69_d53e7135
und	bv_doc_id__69_d53e7137
Arbeitsbedingungen	bv_doc_id__69_d53e7140
mitzuwirken	bv_doc_id__69_d53e7142
haben	bv_doc_id__69_d53e7144
<g/>
.	
Diese	bv_doc_id__69_d53e7148
Verbände	bv_doc_id__69_d53e7150
und	bv_doc_id__69_d53e7153
ihre	bv_doc_id__69_d53e7155
Vereinbarungen	bv_doc_id__69_d53e7157
werden	bv_doc_id__69_d53e7159
staatlich	bv_doc_id__69_d53e7161
anerkannt	bv_doc_id__69_d53e7163
<g/>
.	
Art.	bv_doc_id__69_d53e7174
38.	bv_doc_id__69_d53e7176
Vereinigungsfreiheit	bv_doc_id__69_d53e7183
<g/>
.	
Die	bv_doc_id__69_d53e7188
Vereinigungsfreiheit	bv_doc_id__69_d53e7190
zur	bv_doc_id__69_d53e7192
Wahrung	bv_doc_id__69_d53e7194
und	bv_doc_id__69_d53e7197
Förderung	bv_doc_id__69_d53e7199
der	bv_doc_id__69_d53e7201
Arbeits=	bv_doc_id__69_d53e7203
und	bv_doc_id__69_d53e7205
Wirtschaftsbedingungen	bv_doc_id__69_d53e7207
ist	bv_doc_id__69_d53e7210
gewährleistet	bv_doc_id__69_d53e7212
<g/>
.	
Beschränkungen	bv_doc_id__69_d53e7216
sind	bv_doc_id__69_d53e7218
nur	bv_doc_id__69_d53e7220
durch	bv_doc_id__69_d53e7223
Gesetz	bv_doc_id__69_d53e7225
im	bv_doc_id__69_d53e7227
Rahmen	bv_doc_id__69_d53e7229
des	bv_doc_id__69_d53e7231
Art.	bv_doc_id__69_d53e7233
32	bv_doc_id__69_d53e7236
zulässig	bv_doc_id__69_d53e7238
<g/>
.	
Einschränkende	bv_doc_id__69_d53e7242
Abreden	bv_doc_id__69_d53e7244
und	bv_doc_id__69_d53e7246
Maßnahmen	bv_doc_id__69_d53e7249
sind	bv_doc_id__69_d53e7251
rechtswidrig	bv_doc_id__69_d53e7253
<g/>
.	
Art.	bv_doc_id__69_d53e7174
38.	bv_doc_id__69_d53e7176
Vereinigungsfreiheit	bv_doc_id__69_d53e7183
<g/>
.	
Die	bv_doc_id__69_d53e7188
Vereinigungsfreiheit	bv_doc_id__69_d53e7190
zur	bv_doc_id__69_d53e7192
Wahrung	bv_doc_id__69_d53e7194
und	bv_doc_id__69_d53e7197
Förderung	bv_doc_id__69_d53e7199
der	bv_doc_id__69_d53e7201
Arbeits=	bv_doc_id__69_d53e7203
und	bv_doc_id__69_d53e7205
Wirtschaftsbedingungen	bv_doc_id__69_d53e7207
ist	bv_doc_id__69_d53e7210
gewährleistet	bv_doc_id__69_d53e7212
<g/>
.	
Beschränkungen	bv_doc_id__69_d53e7216
sind	bv_doc_id__69_d53e7218
nur	bv_doc_id__69_d53e7220
durch	bv_doc_id__69_d53e7223
Gesetz	bv_doc_id__69_d53e7225
im	bv_doc_id__69_d53e7227
Rahmen	bv_doc_id__69_d53e7229
des	bv_doc_id__69_d53e7231
Art.	bv_doc_id__69_d53e7233
32	bv_doc_id__69_d53e7236
zulässig	bv_doc_id__69_d53e7238
<g/>
.	
Einschränkende	bv_doc_id__69_d53e7242
Abreden	bv_doc_id__69_d53e7244
und	bv_doc_id__69_d53e7246
Maßnahmen	bv_doc_id__69_d53e7249
sind	bv_doc_id__69_d53e7251
rechtswidrig	bv_doc_id__69_d53e7253
<g/>
.	
Art.	bv_doc_id__69_d53e7263
39	bv_doc_id__69_d53e7265
Pflichten	bv_doc_id__69_d53e7272
der	bv_doc_id__69_d53e7274
Staatsbürger	bv_doc_id__69_d53e7276
<g/>
.	
Jeder	bv_doc_id__69_d53e7284
Staatsbürger	bv_doc_id__69_d53e7286
ist	bv_doc_id__69_d53e7288
zur	bv_doc_id__69_d53e7290
Ausübung	bv_doc_id__69_d53e7292
der	bv_doc_id__69_d53e7295
ihm	bv_doc_id__69_d53e7297
zukommenden	bv_doc_id__69_d53e7299
politischen	bv_doc_id__69_d53e7301
Rechte	bv_doc_id__69_d53e7303
<g/>
,	
zur	bv_doc_id__69_d53e7308
Teilnahme	bv_doc_id__69_d53e7310
an	bv_doc_id__69_d53e7312
der	bv_doc_id__69_d53e7314
Verwaltung	bv_doc_id__69_d53e7316
nach	bv_doc_id__69_d53e7318
Maßgabe	bv_doc_id__69_d53e7321
der	bv_doc_id__69_d53e7323
Gesetze	bv_doc_id__69_d53e7325
verpflichtet	bv_doc_id__69_d53e7327
<g/>
.	
Des	bv_doc_id__69_d53e7331
weiteren	bv_doc_id__69_d53e7334
besteht	bv_doc_id__69_d53e7336
die	bv_doc_id__69_d53e7338
Pflicht	bv_doc_id__69_d53e7340
zur	bv_doc_id__69_d53e7342
Arbeit	bv_doc_id__69_d53e7344
<g/>
,	
die	bv_doc_id__69_d53e7349
Pflicht	bv_doc_id__69_d53e7351
zum	bv_doc_id__69_d53e7353
öffentlichen	bv_doc_id__69_d53e7355
Dienst	bv_doc_id__69_d53e7357
<g/>
,	
zur	bv_doc_id__69_d53e7362
Beitragsleistung	bv_doc_id__69_d53e7364
nach	bv_doc_id__69_d53e7366
den	bv_doc_id__69_d53e7368
besonderen	bv_doc_id__69_d53e7370
Gesetzen	bv_doc_id__69_d53e7373
und	bv_doc_id__69_d53e7375
zur	bv_doc_id__69_d53e7377
Beobachtung	bv_doc_id__69_d53e7379
der	bv_doc_id__69_d53e7381
verfassungsmäßig	bv_doc_id__69_d53e7383
zustande	bv_doc_id__69_d53e7386
gekommenen	bv_doc_id__69_d53e7388
Gesetze	bv_doc_id__69_d53e7390
<g/>
.	
Der	bv_doc_id__69_d53e7394
Arbeitnehmer	bv_doc_id__69_d53e7396
hat	bv_doc_id__69_d53e7399
das	bv_doc_id__69_d53e7401
Recht	bv_doc_id__69_d53e7403
auf	bv_doc_id__69_d53e7405
die	bv_doc_id__69_d53e7407
freie	bv_doc_id__69_d53e7409
Zeit	bv_doc_id__69_d53e7412
<g/>
,	
die	bv_doc_id__69_d53e7416
zur	bv_doc_id__69_d53e7418
Wahrnehmung	bv_doc_id__69_d53e7420
seiner	bv_doc_id__69_d53e7422
politischen	bv_doc_id__69_d53e7425
Rechte	bv_doc_id__69_d53e7427
und	bv_doc_id__69_d53e7429
zur	bv_doc_id__69_d53e7431
Ausübung	bv_doc_id__69_d53e7433
öffentlicher	bv_doc_id__69_d53e7435
Ämter	bv_doc_id__69_d53e7438
nötig	bv_doc_id__69_d53e7440
ist	bv_doc_id__69_d53e7442
<g/>
,	
eine	bv_doc_id__69_d53e7446
Ausnahme	bv_doc_id__69_d53e7448
kann	bv_doc_id__69_d53e7451
durch	bv_doc_id__69_d53e7453
Gesetz	bv_doc_id__69_d53e7455
nur	bv_doc_id__69_d53e7457
soweit	bv_doc_id__69_d53e7459
festgelegt	bv_doc_id__69_d53e7461
werden	bv_doc_id__69_d53e7464
<g/>
,	
als	bv_doc_id__69_d53e7468
durch	bv_doc_id__69_d53e7470
dieses	bv_doc_id__69_d53e7472
Recht	bv_doc_id__69_d53e7474
der	bv_doc_id__69_d53e7477
Betrieb	bv_doc_id__69_d53e7479
erheblich	bv_doc_id__69_d53e7481
geschädigt	bv_doc_id__69_d53e7483
würde	bv_doc_id__69_d53e7485
<g/>
.	
Art.	bv_doc_id__69_d53e7263
39	bv_doc_id__69_d53e7265
Pflichten	bv_doc_id__69_d53e7272
der	bv_doc_id__69_d53e7274
Staatsbürger	bv_doc_id__69_d53e7276
<g/>
.	
Jeder	bv_doc_id__69_d53e7284
Staatsbürger	bv_doc_id__69_d53e7286
ist	bv_doc_id__69_d53e7288
zur	bv_doc_id__69_d53e7290
Ausübung	bv_doc_id__69_d53e7292
der	bv_doc_id__69_d53e7295
ihm	bv_doc_id__69_d53e7297
zukommenden	bv_doc_id__69_d53e7299
politischen	bv_doc_id__69_d53e7301
Rechte	bv_doc_id__69_d53e7303
<g/>
,	
zur	bv_doc_id__69_d53e7308
Teilnahme	bv_doc_id__69_d53e7310
an	bv_doc_id__69_d53e7312
der	bv_doc_id__69_d53e7314
Verwaltung	bv_doc_id__69_d53e7316
nach	bv_doc_id__69_d53e7318
Maßgabe	bv_doc_id__69_d53e7321
der	bv_doc_id__69_d53e7323
Gesetze	bv_doc_id__69_d53e7325
verpflichtet	bv_doc_id__69_d53e7327
<g/>
.	
Des	bv_doc_id__69_d53e7331
weiteren	bv_doc_id__69_d53e7334
besteht	bv_doc_id__69_d53e7336
die	bv_doc_id__69_d53e7338
Pflicht	bv_doc_id__69_d53e7340
zur	bv_doc_id__69_d53e7342
Arbeit	bv_doc_id__69_d53e7344
<g/>
,	
die	bv_doc_id__69_d53e7349
Pflicht	bv_doc_id__69_d53e7351
zum	bv_doc_id__69_d53e7353
öffentlichen	bv_doc_id__69_d53e7355
Dienst	bv_doc_id__69_d53e7357
<g/>
,	
zur	bv_doc_id__69_d53e7362
Beitragsleistung	bv_doc_id__69_d53e7364
nach	bv_doc_id__69_d53e7366
den	bv_doc_id__69_d53e7368
besonderen	bv_doc_id__69_d53e7370
Gesetzen	bv_doc_id__69_d53e7373
und	bv_doc_id__69_d53e7375
zur	bv_doc_id__69_d53e7377
Beobachtung	bv_doc_id__69_d53e7379
der	bv_doc_id__69_d53e7381
verfassungsmäßig	bv_doc_id__69_d53e7383
zustande	bv_doc_id__69_d53e7386
gekommenen	bv_doc_id__69_d53e7388
Gesetze	bv_doc_id__69_d53e7390
<g/>
.	
Der	bv_doc_id__69_d53e7394
Arbeitnehmer	bv_doc_id__69_d53e7396
hat	bv_doc_id__69_d53e7399
das	bv_doc_id__69_d53e7401
Recht	bv_doc_id__69_d53e7403
auf	bv_doc_id__69_d53e7405
die	bv_doc_id__69_d53e7407
freie	bv_doc_id__69_d53e7409
Zeit	bv_doc_id__69_d53e7412
<g/>
,	
die	bv_doc_id__69_d53e7416
zur	bv_doc_id__69_d53e7418
Wahrnehmung	bv_doc_id__69_d53e7420
seiner	bv_doc_id__69_d53e7422
politischen	bv_doc_id__69_d53e7425
Rechte	bv_doc_id__69_d53e7427
und	bv_doc_id__69_d53e7429
zur	bv_doc_id__69_d53e7431
Ausübung	bv_doc_id__69_d53e7433
öffentlicher	bv_doc_id__69_d53e7435
Ämter	bv_doc_id__69_d53e7438
nötig	bv_doc_id__69_d53e7440
ist	bv_doc_id__69_d53e7442
<g/>
,	
eine	bv_doc_id__69_d53e7446
Ausnahme	bv_doc_id__69_d53e7448
kann	bv_doc_id__69_d53e7451
durch	bv_doc_id__69_d53e7453
Gesetz	bv_doc_id__69_d53e7455
nur	bv_doc_id__69_d53e7457
soweit	bv_doc_id__69_d53e7459
festgelegt	bv_doc_id__69_d53e7461
werden	bv_doc_id__69_d53e7464
<g/>
,	
als	bv_doc_id__69_d53e7468
durch	bv_doc_id__69_d53e7470
dieses	bv_doc_id__69_d53e7472
Recht	bv_doc_id__69_d53e7474
der	bv_doc_id__69_d53e7477
Betrieb	bv_doc_id__69_d53e7479
erheblich	bv_doc_id__69_d53e7481
geschädigt	bv_doc_id__69_d53e7483
würde	bv_doc_id__69_d53e7485
<g/>
.	
Art.	bv_doc_id__69_d53e7496
40.	bv_doc_id__69_d53e7498
Ausnahmszustand	bv_doc_id__69_d53e7505
<g/>
.	
Wird	bv_doc_id__69_d53e7510
die	bv_doc_id__69_d53e7512
öffentliche	bv_doc_id__69_d53e7514
Sicherheit	bv_doc_id__69_d53e7516
und	bv_doc_id__69_d53e7519
Ordnung	bv_doc_id__69_d53e7521
erheblich	bv_doc_id__69_d53e7523
gestört	bv_doc_id__69_d53e7525
oder	bv_doc_id__69_d53e7527
gefährdet	bv_doc_id__69_d53e7529
<g/>
,	
so	bv_doc_id__69_d53e7534
kann	bv_doc_id__69_d53e7536
zu	bv_doc_id__69_d53e7538
ihrer	bv_doc_id__69_d53e7540
Wiederherstellung	bv_doc_id__69_d53e7542
der	bv_doc_id__69_d53e7545
Bundespräsident	bv_doc_id__69_d53e7547
mit	bv_doc_id__69_d53e7549
Zustimmung	bv_doc_id__69_d53e7551
des	bv_doc_id__69_d53e7553
Bundesrates	bv_doc_id__69_d53e7555
für	bv_doc_id__69_d53e7558
das	bv_doc_id__69_d53e7560
Staatsgebiet	bv_doc_id__69_d53e7562
<g/>
,	
bei	bv_doc_id__69_d53e7566
<g/>
-	
8	bv_doc_id__69_d53e7573
<g/>
-	
augenblicklicher	bv_doc_id__69_d53e7579
Gefahr	bv_doc_id__69_d53e7582
ein	bv_doc_id__69_d53e7584
Landespräsident	bv_doc_id__69_d53e7586
für	bv_doc_id__69_d53e7588
das	bv_doc_id__69_d53e7590
betreffende	bv_doc_id__69_d53e7592
Land	bv_doc_id__69_d53e7595
die	bv_doc_id__69_d53e7597
Art.	bv_doc_id__69_d53e7599
13	bv_doc_id__69_d53e7601
<g/>
,	
14	bv_doc_id__69_d53e7605
<g/>
,	
15	bv_doc_id__69_d53e7610
<g/>
,	
16	bv_doc_id__69_d53e7614
<g/>
,	
17	bv_doc_id__69_d53e7618
<g/>
,	
19	bv_doc_id__69_d53e7623
<g/>
,	
20	bv_doc_id__69_d53e7627
<g/>
,	
21	bv_doc_id__69_d53e7631
<g/>
,	
23	bv_doc_id__69_d53e7636
<g/>
,	
38	bv_doc_id__69_d53e7640
vorübergehend	bv_doc_id__69_d53e7642
außer	bv_doc_id__69_d53e7644
Kraft	bv_doc_id__69_d53e7647
setzen	bv_doc_id__69_d53e7649
<g/>
.	
Diese	bv_doc_id__69_d53e7653
Maßnahmen	bv_doc_id__69_d53e7655
sind	bv_doc_id__69_d53e7657
aufzuheben	bv_doc_id__69_d53e7660
<g/>
,	
sobald	bv_doc_id__69_d53e7664
es	bv_doc_id__69_d53e7666
der	bv_doc_id__69_d53e7668
Bundestag	bv_doc_id__69_d53e7670
verlangt	bv_doc_id__69_d53e7673
<g/>
.	
Das	bv_doc_id__69_d53e7677
Nähere	bv_doc_id__69_d53e7679
bestimmt	bv_doc_id__69_d53e7681
ein	bv_doc_id__69_d53e7683
besonderes	bv_doc_id__69_d53e7686
Gesetz	bv_doc_id__69_d53e7688
<g/>
.	
III	bv_doc_id__69_d53e7694
<g/>
.	
Hauptteil	bv_doc_id__69_d53e7698
<g/>
.	
Politische	bv_doc_id__69_d53e7705
Organisation	bv_doc_id__69_d53e7707
der	bv_doc_id__69_d53e7709
Bundesgewalt	bv_doc_id__69_d53e7711
<g/>
.	
I	bv_doc_id__69_d53e7718
<g/>
.	
Kapitel	bv_doc_id__69_d53e7722
<g/>
.	
Die	bv_doc_id__69_d53e7730
Organe	bv_doc_id__69_d53e7732
der	bv_doc_id__69_d53e7734
Bundesgewalt	bv_doc_id__69_d53e7736
<g/>
.	
Art.	bv_doc_id__69_d53e7496
40.	bv_doc_id__69_d53e7498
Ausnahmszustand	bv_doc_id__69_d53e7505
<g/>
.	
Wird	bv_doc_id__69_d53e7510
die	bv_doc_id__69_d53e7512
öffentliche	bv_doc_id__69_d53e7514
Sicherheit	bv_doc_id__69_d53e7516
und	bv_doc_id__69_d53e7519
Ordnung	bv_doc_id__69_d53e7521
erheblich	bv_doc_id__69_d53e7523
gestört	bv_doc_id__69_d53e7525
oder	bv_doc_id__69_d53e7527
gefährdet	bv_doc_id__69_d53e7529
<g/>
,	
so	bv_doc_id__69_d53e7534
kann	bv_doc_id__69_d53e7536
zu	bv_doc_id__69_d53e7538
ihrer	bv_doc_id__69_d53e7540
Wiederherstellung	bv_doc_id__69_d53e7542
der	bv_doc_id__69_d53e7545
Bundespräsident	bv_doc_id__69_d53e7547
mit	bv_doc_id__69_d53e7549
Zustimmung	bv_doc_id__69_d53e7551
des	bv_doc_id__69_d53e7553
Bundesrates	bv_doc_id__69_d53e7555
für	bv_doc_id__69_d53e7558
das	bv_doc_id__69_d53e7560
Staatsgebiet	bv_doc_id__69_d53e7562
<g/>
,	
bei	bv_doc_id__69_d53e7566
<g/>
-	
8	bv_doc_id__69_d53e7573
<g/>
-	
augenblicklicher	bv_doc_id__69_d53e7579
Gefahr	bv_doc_id__69_d53e7582
ein	bv_doc_id__69_d53e7584
Landespräsident	bv_doc_id__69_d53e7586
für	bv_doc_id__69_d53e7588
das	bv_doc_id__69_d53e7590
betreffende	bv_doc_id__69_d53e7592
Land	bv_doc_id__69_d53e7595
die	bv_doc_id__69_d53e7597
Art.	bv_doc_id__69_d53e7599
13	bv_doc_id__69_d53e7601
<g/>
,	
14	bv_doc_id__69_d53e7605
<g/>
,	
15	bv_doc_id__69_d53e7610
<g/>
,	
16	bv_doc_id__69_d53e7614
<g/>
,	
17	bv_doc_id__69_d53e7618
<g/>
,	
19	bv_doc_id__69_d53e7623
<g/>
,	
20	bv_doc_id__69_d53e7627
<g/>
,	
21	bv_doc_id__69_d53e7631
<g/>
,	
23	bv_doc_id__69_d53e7636
<g/>
,	
38	bv_doc_id__69_d53e7640
vorübergehend	bv_doc_id__69_d53e7642
außer	bv_doc_id__69_d53e7644
Kraft	bv_doc_id__69_d53e7647
setzen	bv_doc_id__69_d53e7649
<g/>
.	
Diese	bv_doc_id__69_d53e7653
Maßnahmen	bv_doc_id__69_d53e7655
sind	bv_doc_id__69_d53e7657
aufzuheben	bv_doc_id__69_d53e7660
<g/>
,	
sobald	bv_doc_id__69_d53e7664
es	bv_doc_id__69_d53e7666
der	bv_doc_id__69_d53e7668
Bundestag	bv_doc_id__69_d53e7670
verlangt	bv_doc_id__69_d53e7673
<g/>
.	
Das	bv_doc_id__69_d53e7677
Nähere	bv_doc_id__69_d53e7679
bestimmt	bv_doc_id__69_d53e7681
ein	bv_doc_id__69_d53e7683
besonderes	bv_doc_id__69_d53e7686
Gesetz	bv_doc_id__69_d53e7688
<g/>
.	
III	bv_doc_id__69_d53e7694
<g/>
.	
Hauptteil	bv_doc_id__69_d53e7698
<g/>
.	
Politische	bv_doc_id__69_d53e7705
Organisation	bv_doc_id__69_d53e7707
der	bv_doc_id__69_d53e7709
Bundesgewalt	bv_doc_id__69_d53e7711
<g/>
.	
I	bv_doc_id__69_d53e7718
<g/>
.	
Kapitel	bv_doc_id__69_d53e7722
<g/>
.	
Die	bv_doc_id__69_d53e7730
Organe	bv_doc_id__69_d53e7732
der	bv_doc_id__69_d53e7734
Bundesgewalt	bv_doc_id__69_d53e7736
<g/>
.	
Art.	bv_doc_id__69_d53e7747
41.	bv_doc_id__69_d53e7749
Der	bv_doc_id__69_d53e7756
Bundespräsident	bv_doc_id__69_d53e7758
<g/>
.	
Der	bv_doc_id__69_d53e7763
Bundespräsident	bv_doc_id__69_d53e7765
und	bv_doc_id__69_d53e7767
sein	bv_doc_id__69_d53e7769
Stellvertreter	bv_doc_id__69_d53e7772
werden	bv_doc_id__69_d53e7774
von	bv_doc_id__69_d53e7776
allen	bv_doc_id__69_d53e7778
Staatsbürgern	bv_doc_id__69_d53e7780
nach	bv_doc_id__69_d53e7782
dem	bv_doc_id__69_d53e7785
Verhältniswahlrechte	bv_doc_id__69_d53e7787
für	bv_doc_id__69_d53e7789
die	bv_doc_id__69_d53e7791
Dauer	bv_doc_id__69_d53e7793
von	bv_doc_id__69_d53e7795
4	bv_doc_id__69_d53e7802
Jahren	bv_doc_id__69_d53e7805
gewählt	bv_doc_id__69_d53e7807
<g/>
;	
ihre	bv_doc_id__69_d53e7811
Wiederwahl	bv_doc_id__69_d53e7814
ist	bv_doc_id__69_d53e7816
zulässig	bv_doc_id__69_d53e7818
<g/>
.	
Das	bv_doc_id__69_d53e7822
Nähere	bv_doc_id__69_d53e7824
bestimmt	bv_doc_id__69_d53e7827
ein	bv_doc_id__69_d53e7829
besonderes	bv_doc_id__69_d53e7831
Gesetz	bv_doc_id__69_d53e7833
<g/>
.	
Art.	bv_doc_id__69_d53e7747
41.	bv_doc_id__69_d53e7749
Der	bv_doc_id__69_d53e7756
Bundespräsident	bv_doc_id__69_d53e7758
<g/>
.	
Der	bv_doc_id__69_d53e7763
Bundespräsident	bv_doc_id__69_d53e7765
und	bv_doc_id__69_d53e7767
sein	bv_doc_id__69_d53e7769
Stellvertreter	bv_doc_id__69_d53e7772
werden	bv_doc_id__69_d53e7774
von	bv_doc_id__69_d53e7776
allen	bv_doc_id__69_d53e7778
Staatsbürgern	bv_doc_id__69_d53e7780
nach	bv_doc_id__69_d53e7782
dem	bv_doc_id__69_d53e7785
Verhältniswahlrechte	bv_doc_id__69_d53e7787
für	bv_doc_id__69_d53e7789
die	bv_doc_id__69_d53e7791
Dauer	bv_doc_id__69_d53e7793
von	bv_doc_id__69_d53e7795
4	bv_doc_id__69_d53e7802
Jahren	bv_doc_id__69_d53e7805
gewählt	bv_doc_id__69_d53e7807
<g/>
;	
ihre	bv_doc_id__69_d53e7811
Wiederwahl	bv_doc_id__69_d53e7814
ist	bv_doc_id__69_d53e7816
zulässig	bv_doc_id__69_d53e7818
<g/>
.	
Das	bv_doc_id__69_d53e7822
Nähere	bv_doc_id__69_d53e7824
bestimmt	bv_doc_id__69_d53e7827
ein	bv_doc_id__69_d53e7829
besonderes	bv_doc_id__69_d53e7831
Gesetz	bv_doc_id__69_d53e7833
<g/>
.	
4	bv_doc_id__69_d53e7802
Art.	bv_doc_id__69_d53e7843
42.	bv_doc_id__69_d53e7845
Wirkungskreis	bv_doc_id__69_d53e7852
des	bv_doc_id__69_d53e7854
Bundespräsidenten	bv_doc_id__69_d53e7856
<g/>
.	
1.	bv_doc_id__69_d53e7866
Er	bv_doc_id__69_d53e7869
vertritt	bv_doc_id__69_d53e7871
den	bv_doc_id__69_d53e7873
Bund	bv_doc_id__69_d53e7875
nach	bv_doc_id__69_d53e7878
außen	bv_doc_id__69_d53e7880
<g/>
,	
mit	bv_doc_id__69_d53e7884
Zustimmung	bv_doc_id__69_d53e7886
des	bv_doc_id__69_d53e7888
