<doc id="bv_doc_id__24" attrs="word lemma type">
Bekanntlich	bv_doc_id__24_d15e246
von	bv_doc_id__24_d15e11628
Mitgliedern	bv_doc_id__24_d15e11630
des	bv_doc_id__24_d15e11632
Landtages	bv_doc_id__24_d15e11635
<g/>
,	
der	bv_doc_id__24_d15e11639
sie	bv_doc_id__24_d15e11641
entsendet	bv_doc_id__24_d15e11643
hat	bv_doc_id__24_d15e11645
<g/>
.	
Artitel	bv_doc_id__24_d15e11656
45.	bv_doc_id__24_d15e11658
<g/>
(	
1	bv_doc_id__24_d15e11667
<g/>
)	
Niemand	bv_doc_id__24_d15e11672
kann	bv_doc_id__24_d15e11674
gleichzeitig	bv_doc_id__24_d15e11676
dem	bv_doc_id__24_d15e11678
Nationalrat	bv_doc_id__24_d15e11681
und	bv_doc_id__24_d15e11683
dem	bv_doc_id__24_d15e11685
Bundesrat	bv_doc_id__24_d15e11687
angehören	bv_doc_id__24_d15e11689
<g/>
.	
<g/>
(	
2	bv_doc_id__24_d15e11700
<g/>
)	
Öffentliche	bv_doc_id__24_d15e11705
Ungestellte	bv_doc_id__24_d15e11707
und	bv_doc_id__24_d15e11709
Junttionäre	bv_doc_id__24_d15e11711
einschließlich	bv_doc_id__24_d15e11714
der	bv_doc_id__24_d15e11716
Ungehörigen	bv_doc_id__24_d15e11718
des	bv_doc_id__24_d15e11720
Bundesheeres	bv_doc_id__24_d15e11722
bedürfen	bv_doc_id__24_d15e11724
zur	bv_doc_id__24_d15e11727
Ausübung	bv_doc_id__24_d15e11729
eines	bv_doc_id__24_d15e11731
Mandates	bv_doc_id__24_d15e11733
im	bv_doc_id__24_d15e11735
Nationalrat	bv_doc_id__24_d15e11737
oder	bv_doc_id__24_d15e11740
im	bv_doc_id__24_d15e11742
Bundesrate	bv_doc_id__24_d15e11744
seines	bv_doc_id__24_d15e11746
Urlaubes	bv_doc_id__24_d15e11748
<g/>
.	
<g/>
(	
3	bv_doc_id__24_d15e11759
<g/>
)	
Wenn	bv_doc_id__24_d15e11764
sich	bv_doc_id__24_d15e11766
die	bv_doc_id__24_d15e11768
im	bv_doc_id__24_d15e11770
Absatz	bv_doc_id__24_d15e11773
2	bv_doc_id__24_d15e11775
bezeichneten	bv_doc_id__24_d15e11777
Personen	bv_doc_id__24_d15e11779
um	bv_doc_id__24_d15e11781
Mandate	bv_doc_id__24_d15e11783
im	bv_doc_id__24_d15e11786
Nationalrat	bv_doc_id__24_d15e11788
bewerben	bv_doc_id__24_d15e11790
<g/>
,	
ist	bv_doc_id__24_d15e11794
ihnen	bv_doc_id__24_d15e11796
die	bv_doc_id__24_d15e11799
dazu	bv_doc_id__24_d15e11801
erforderlich	bv_doc_id__24_d15e11803
freie	bv_doc_id__24_d15e11805
Zeit	bv_doc_id__24_d15e11807
zu	bv_doc_id__24_d15e11809
gewähren	bv_doc_id__24_d15e11812
<g/>
.	
Das	bv_doc_id__24_d15e11816
Nähere	bv_doc_id__24_d15e11818
bestimmen	bv_doc_id__24_d15e11820
die	bv_doc_id__24_d15e11822
Dienstvorschriften	bv_doc_id__24_d15e11825
<g/>
.	
Artitel	bv_doc_id__24_d15e11656
45.	bv_doc_id__24_d15e11658
<g/>
(	
1	bv_doc_id__24_d15e11667
<g/>
)	
Niemand	bv_doc_id__24_d15e11672
kann	bv_doc_id__24_d15e11674
gleichzeitig	bv_doc_id__24_d15e11676
dem	bv_doc_id__24_d15e11678
Nationalrat	bv_doc_id__24_d15e11681
und	bv_doc_id__24_d15e11683
dem	bv_doc_id__24_d15e11685
Bundesrat	bv_doc_id__24_d15e11687
angehören	bv_doc_id__24_d15e11689
<g/>
.	
<g/>
(	
1	bv_doc_id__24_d15e11667
<g/>
)	
<g/>
(	
2	bv_doc_id__24_d15e11700
<g/>
)	
Öffentliche	bv_doc_id__24_d15e11705
Ungestellte	bv_doc_id__24_d15e11707
und	bv_doc_id__24_d15e11709
Junttionäre	bv_doc_id__24_d15e11711
einschließlich	bv_doc_id__24_d15e11714
der	bv_doc_id__24_d15e11716
Ungehörigen	bv_doc_id__24_d15e11718
des	bv_doc_id__24_d15e11720
Bundesheeres	bv_doc_id__24_d15e11722
bedürfen	bv_doc_id__24_d15e11724
zur	bv_doc_id__24_d15e11727
Ausübung	bv_doc_id__24_d15e11729
eines	bv_doc_id__24_d15e11731
Mandates	bv_doc_id__24_d15e11733
im	bv_doc_id__24_d15e11735
Nationalrat	bv_doc_id__24_d15e11737
oder	bv_doc_id__24_d15e11740
im	bv_doc_id__24_d15e11742
Bundesrate	bv_doc_id__24_d15e11744
seines	bv_doc_id__24_d15e11746
Urlaubes	bv_doc_id__24_d15e11748
<g/>
.	
<g/>
(	
2	bv_doc_id__24_d15e11700
<g/>
)	
<g/>
(	
3	bv_doc_id__24_d15e11759
<g/>
)	
Wenn	bv_doc_id__24_d15e11764
sich	bv_doc_id__24_d15e11766
die	bv_doc_id__24_d15e11768
im	bv_doc_id__24_d15e11770
Absatz	bv_doc_id__24_d15e11773
2	bv_doc_id__24_d15e11775
bezeichneten	bv_doc_id__24_d15e11777
Personen	bv_doc_id__24_d15e11779
um	bv_doc_id__24_d15e11781
Mandate	bv_doc_id__24_d15e11783
im	bv_doc_id__24_d15e11786
Nationalrat	bv_doc_id__24_d15e11788
bewerben	bv_doc_id__24_d15e11790
<g/>
,	
ist	bv_doc_id__24_d15e11794
ihnen	bv_doc_id__24_d15e11796
die	bv_doc_id__24_d15e11799
dazu	bv_doc_id__24_d15e11801
erforderlich	bv_doc_id__24_d15e11803
freie	bv_doc_id__24_d15e11805
Zeit	bv_doc_id__24_d15e11807
zu	bv_doc_id__24_d15e11809
gewähren	bv_doc_id__24_d15e11812
<g/>
.	
Das	bv_doc_id__24_d15e11816
Nähere	bv_doc_id__24_d15e11818
bestimmen	bv_doc_id__24_d15e11820
die	bv_doc_id__24_d15e11822
Dienstvorschriften	bv_doc_id__24_d15e11825
<g/>
.	
<g/>
(	
3	bv_doc_id__24_d15e11759
<g/>
)	
Art.	bv_doc_id__24_d15e11838
92.	bv_doc_id__24_d15e11840
<g/>
(	
1	bv_doc_id__24_d15e11849
<g/>
)	
Im	bv_doc_id__24_d15e11854
Berieche	bv_doc_id__24_d15e11856
der	bv_doc_id__24_d15e11858
Länder	bv_doc_id__24_d15e11860
wird	bv_doc_id__24_d15e11863
die	bv_doc_id__24_d15e11865
vollziehende	bv_doc_id__24_d15e11867
Gewalt	bv_doc_id__24_d15e11869
des	bv_doc_id__24_d15e11871
Bundes	bv_doc_id__24_d15e11873
entweder	bv_doc_id__24_d15e11876
durch	bv_doc_id__24_d15e11878
eigenen	bv_doc_id__24_d15e11880
Bundesbehörden	bv_doc_id__24_d15e11882
<g/>
(	
unmittelbare	bv_doc_id__24_d15e11886
Bundesverwaltung	bv_doc_id__24_d15e11889
<g/>
)	
oder	bv_doc_id__24_d15e11893
durch	bv_doc_id__24_d15e11895
die	bv_doc_id__24_d15e11897
Landesregierungen	bv_doc_id__24_d15e11899
und	bv_doc_id__24_d15e11902
die	bv_doc_id__24_d15e11904
ihnen	bv_doc_id__24_d15e11906
unterstellten	bv_doc_id__24_d15e11908
Landesbehörden	bv_doc_id__24_d15e11910
<g/>
(	
mittelbare	bv_doc_id__24_d15e11915
Bundesverwaltung	bv_doc_id__24_d15e11917
<g/>
)	
ausgeübt	bv_doc_id__24_d15e11921
<g/>
.	
<g/>
(	
2	bv_doc_id__24_d15e11932
<g/>
)	
Folgende	bv_doc_id__24_d15e11937
Angelgenheiten	bv_doc_id__24_d15e11939
können	bv_doc_id__24_d15e11941
unmittelbar	bv_doc_id__24_d15e11943
durch	bv_doc_id__24_d15e11946
Bun	bv_doc_id__24_d15e11948
desbehörden	bv_doc_id__24_d15e11950
versehen	bv_doc_id__24_d15e11952
werden	bv_doc_id__24_d15e11954
<g/>
:	
Waren-	bv_doc_id__24_d15e11959
und	bv_doc_id__24_d15e11961
Viehverkehr	bv_doc_id__24_d15e11963
mit	bv_doc_id__24_d15e11965
dem	bv_doc_id__24_d15e11967
Auslande	bv_doc_id__24_d15e11969
<g/>
,	
Grenzvermarkung	bv_doc_id__24_d15e11974
<g/>
,	
Zollwesen	bv_doc_id__24_d15e11978
<g/>
,	
Bundesfinanzen	bv_doc_id__24_d15e11982
und	bv_doc_id__24_d15e11985
Regelung	bv_doc_id__24_d15e11987
der	bv_doc_id__24_d15e11989
Finanzangelengeheiten	bv_doc_id__24_d15e11991
zwischen	bv_doc_id__24_d15e11993
Bund	bv_doc_id__24_d15e11995
und	bv_doc_id__24_d15e11998
Ländern	bv_doc_id__24_d15e12000
<g/>
,	
Monopolwesen	bv_doc_id__24_d15e12004
<g/>
,	
Maß-	bv_doc_id__24_d15e12008
<g/>
,	
Gewichts-	bv_doc_id__24_d15e12013
<g/>
,	
Normen-	bv_doc_id__24_d15e12017
und	bv_doc_id__24_d15e12019
Punzierungswesen	bv_doc_id__24_d15e12021
<g/>
,	
Justizpflege	bv_doc_id__24_d15e12026
<g/>
,	
Verkehrswesen	bv_doc_id__24_d15e12030
<g/>
,	
Bundesstraßen	bv_doc_id__24_d15e12034
<g/>
,	
Strom-	bv_doc_id__24_d15e12039
und	bv_doc_id__24_d15e12041
Schiffahrtspolizei	bv_doc_id__24_d15e12043
<g/>
,	
Post-	bv_doc_id__24_d15e12047
<g/>
,	
Telegraphen-	bv_doc_id__24_d15e12052
und	bv_doc_id__24_d15e12054
Fernsprechwesen	bv_doc_id__24_d15e12056
<g/>
,	
Bergwesen	bv_doc_id__24_d15e12060
<g/>
,	
militärische	bv_doc_id__24_d15e12065
Angelegenheiten	bv_doc_id__24_d15e12067
<g/>
,	
Angelegenheiten	bv_doc_id__24_d15e12071
des	bv_doc_id__24_d15e12073
Gewerbes	bv_doc_id__24_d15e12076
und	bv_doc_id__24_d15e12078
der	bv_doc_id__24_d15e12080
Industrie	bv_doc_id__24_d15e12082
<g/>
,	
Patentwesen	bv_doc_id__24_d15e12086
<g/>
,	
Ingenieur-	bv_doc_id__24_d15e12091
und	bv_doc_id__24_d15e12093
Ziviltechnikerwesen	bv_doc_id__24_d15e12095
<g/>
,	
Regulierung	bv_doc_id__24_d15e12099
und	bv_doc_id__24_d15e12102
Instandhaltung	bv_doc_id__24_d15e12104
von	bv_doc_id__24_d15e12106
Gewässern	bv_doc_id__24_d15e12108
<g/>
,	
Erbauung	bv_doc_id__24_d15e12112
und	bv_doc_id__24_d15e12115
Erhaltung	bv_doc_id__24_d15e12117
von	bv_doc_id__24_d15e12119
Wasserstraßen	bv_doc_id__24_d15e12121
<g/>
,	
Vermessungswesen	bv_doc_id__24_d15e12125
<g/>
,	
Arbeiter-	bv_doc_id__24_d15e12130
und	bv_doc_id__24_d15e12132
Angestelltenschutz	bv_doc_id__24_d15e12134
<g/>
,	
Sozialversicherungswesen	bv_doc_id__24_d15e12138
<g/>
,	
Fürsorge	bv_doc_id__24_d15e12143
für	bv_doc_id__24_d15e12145
Kriegsteil´nehmer	bv_doc_id__24_d15e12147
und	bv_doc_id__24_d15e12149
deren	bv_doc_id__24_d15e12151
Hinterbliebene	bv_doc_id__24_d15e12154
<g/>
,	
Schul-	bv_doc_id__24_d15e12158
und	bv_doc_id__24_d15e12160
Erziehungswesen	bv_doc_id__24_d15e12162
<g/>
,	
Volksbildungswesen	bv_doc_id__24_d15e12167
<g/>
,	
Denkmalschutz	bv_doc_id__24_d15e12171
<g/>
.	
<g/>
(	
3	bv_doc_id__24_d15e12182
<g/>
)	
Dem	bv_doc_id__24_d15e12187
Bunde	bv_doc_id__24_d15e12189
bleibt	bv_doc_id__24_d15e12191
es	bv_doc_id__24_d15e12193
vorbehalten	bv_doc_id__24_d15e12196
<g/>
,	
auch	bv_doc_id__24_d15e12200
in	bv_doc_id__24_d15e12202
den	bv_doc_id__24_d15e12204
im	bv_doc_id__24_d15e12206
Absatz	bv_doc_id__24_d15e12209
2	bv_doc_id__24_d15e12211
aufgezählten	bv_doc_id__24_d15e12213
Angelgenheiten	bv_doc_id__24_d15e12215
die	bv_doc_id__24_d15e12217
Landesreigerungen	bv_doc_id__24_d15e12219
mit	bv_doc_id__24_d15e12222
de	bv_doc_id__24_d15e12224
vollziehenden	bv_doc_id__24_d15e12226
Gewalt	bv_doc_id__24_d15e12228
des	bv_doc_id__24_d15e12230
Bundes	bv_doc_id__24_d15e12232
zu	bv_doc_id__24_d15e12235
beauftragen	bv_doc_id__24_d15e12237
<g/>
.	
<g/>
(	
4	bv_doc_id__24_d15e12248
<g/>
)	
Die	bv_doc_id__24_d15e12253
Errichtung	bv_doc_id__24_d15e12255
von	bv_doc_id__24_d15e12257
eigenen	bv_doc_id__24_d15e12259
Bundesbehörden	bv_doc_id__24_d15e12262
für	bv_doc_id__24_d15e12264
andere	bv_doc_id__24_d15e12266
als	bv_doc_id__24_d15e12268
die	bv_doc_id__24_d15e12270
im	bv_doc_id__24_d15e12272
Absatz	bv_doc_id__24_d15e12275
2	bv_doc_id__24_d15e12277
bezeichneten	bv_doc_id__24_d15e12279
Angelegenheiten	bv_doc_id__24_d15e12281
kann	bv_doc_id__24_d15e12283
nur	bv_doc_id__24_d15e12285
mit	bv_doc_id__24_d15e12288
Zustmmung	bv_doc_id__24_d15e12290
der	bv_doc_id__24_d15e12292
beteiligten	bv_doc_id__24_d15e12294
Ländern	bv_doc_id__24_d15e12296
erfolgen	bv_doc_id__24_d15e12298
<g/>
.	
<g/>
(	
5	bv_doc_id__24_d15e12311
<g/>
)	
In	bv_doc_id__24_d15e12316
den	bv_doc_id__24_d15e12318
Angelegenheiten	bv_doc_id__24_d15e12320
der	bv_doc_id__24_d15e12322
mittelbaren	bv_doc_id__24_d15e12325
Bundesverwaltung	bv_doc_id__24_d15e12327
sind	bv_doc_id__24_d15e12329
die	bv_doc_id__24_d15e12331
Landesregierungen	bv_doc_id__24_d15e12333
an	bv_doc_id__24_d15e12335
die	bv_doc_id__24_d15e12338
Weisungen	bv_doc_id__24_d15e12340
der	bv_doc_id__24_d15e12342
Bundesregierung	bv_doc_id__24_d15e12344
sowie	bv_doc_id__24_d15e12346
der	bv_doc_id__24_d15e12348
einzelnen	bv_doc_id__24_d15e12351
Bundesministerien	bv_doc_id__24_d15e12353
gebunden	bv_doc_id__24_d15e12355
<g/>
;	
der	bv_doc_id__24_d15e12359
administrative	bv_doc_id__24_d15e12361
Instanzenzug	bv_doc_id__24_d15e12364
geht	bv_doc_id__24_d15e12366
in	bv_doc_id__24_d15e12368
diesen	bv_doc_id__24_d15e12370
Angelegenheiten	bv_doc_id__24_d15e12372
<g/>
-	
wenn	bv_doc_id__24_d15e12377
nicht	bv_doc_id__24_d15e12379
durch	bv_doc_id__24_d15e12381
Bundesgesetz	bv_doc_id__24_d15e12383
ausdrücklich	bv_doc_id__24_d15e12385
anders	bv_doc_id__24_d15e12387
bestimmt	bv_doc_id__24_d15e12390
ist	bv_doc_id__24_d15e12392
<g/>
-	
bis	bv_doc_id__24_d15e12396
zu	bv_doc_id__24_d15e12398
den	bv_doc_id__24_d15e12400
zuständingen	bv_doc_id__24_d15e12403
Bundesministerien	bv_doc_id__24_d15e12405
<g/>
.	
Art.	bv_doc_id__24_d15e11838
92.	bv_doc_id__24_d15e11840
<g/>
(	
1	bv_doc_id__24_d15e11849
<g/>
)	
Im	bv_doc_id__24_d15e11854
Berieche	bv_doc_id__24_d15e11856
der	bv_doc_id__24_d15e11858
Länder	bv_doc_id__24_d15e11860
wird	bv_doc_id__24_d15e11863
die	bv_doc_id__24_d15e11865
vollziehende	bv_doc_id__24_d15e11867
Gewalt	bv_doc_id__24_d15e11869
des	bv_doc_id__24_d15e11871
Bundes	bv_doc_id__24_d15e11873
entweder	bv_doc_id__24_d15e11876
durch	bv_doc_id__24_d15e11878
eigenen	bv_doc_id__24_d15e11880
Bundesbehörden	bv_doc_id__24_d15e11882
<g/>
(	
unmittelbare	bv_doc_id__24_d15e11886
Bundesverwaltung	bv_doc_id__24_d15e11889
<g/>
)	
oder	bv_doc_id__24_d15e11893
durch	bv_doc_id__24_d15e11895
die	bv_doc_id__24_d15e11897
Landesregierungen	bv_doc_id__24_d15e11899
und	bv_doc_id__24_d15e11902
die	bv_doc_id__24_d15e11904
ihnen	bv_doc_id__24_d15e11906
unterstellten	bv_doc_id__24_d15e11908
Landesbehörden	bv_doc_id__24_d15e11910
<g/>
(	
mittelbare	bv_doc_id__24_d15e11915
Bundesverwaltung	bv_doc_id__24_d15e11917
<g/>
)	
ausgeübt	bv_doc_id__24_d15e11921
<g/>
.	
<g/>
(	
1	bv_doc_id__24_d15e11849
<g/>
)	
<g/>
(	
2	bv_doc_id__24_d15e11932
<g/>
)	
Folgende	bv_doc_id__24_d15e11937
Angelgenheiten	bv_doc_id__24_d15e11939
können	bv_doc_id__24_d15e11941
unmittelbar	bv_doc_id__24_d15e11943
durch	bv_doc_id__24_d15e11946
Bun	bv_doc_id__24_d15e11948
desbehörden	bv_doc_id__24_d15e11950
versehen	bv_doc_id__24_d15e11952
werden	bv_doc_id__24_d15e11954
<g/>
:	
Waren-	bv_doc_id__24_d15e11959
und	bv_doc_id__24_d15e11961
Viehverkehr	bv_doc_id__24_d15e11963
mit	bv_doc_id__24_d15e11965
dem	bv_doc_id__24_d15e11967
Auslande	bv_doc_id__24_d15e11969
<g/>
,	
Grenzvermarkung	bv_doc_id__24_d15e11974
<g/>
,	
Zollwesen	bv_doc_id__24_d15e11978
<g/>
,	
Bundesfinanzen	bv_doc_id__24_d15e11982
und	bv_doc_id__24_d15e11985
Regelung	bv_doc_id__24_d15e11987
der	bv_doc_id__24_d15e11989
Finanzangelengeheiten	bv_doc_id__24_d15e11991
zwischen	bv_doc_id__24_d15e11993
Bund	bv_doc_id__24_d15e11995
und	bv_doc_id__24_d15e11998
Ländern	bv_doc_id__24_d15e12000
<g/>
,	
Monopolwesen	bv_doc_id__24_d15e12004
<g/>
,	
Maß-	bv_doc_id__24_d15e12008
<g/>
,	
Gewichts-	bv_doc_id__24_d15e12013
<g/>
,	
Normen-	bv_doc_id__24_d15e12017
und	bv_doc_id__24_d15e12019
Punzierungswesen	bv_doc_id__24_d15e12021
<g/>
,	
Justizpflege	bv_doc_id__24_d15e12026
<g/>
,	
Verkehrswesen	bv_doc_id__24_d15e12030
<g/>
,	
Bundesstraßen	bv_doc_id__24_d15e12034
<g/>
,	
Strom-	bv_doc_id__24_d15e12039
und	bv_doc_id__24_d15e12041
Schiffahrtspolizei	bv_doc_id__24_d15e12043
<g/>
,	
Post-	bv_doc_id__24_d15e12047
<g/>
,	
Telegraphen-	bv_doc_id__24_d15e12052
und	bv_doc_id__24_d15e12054
Fernsprechwesen	bv_doc_id__24_d15e12056
<g/>
,	
Bergwesen	bv_doc_id__24_d15e12060
<g/>
,	
militärische	bv_doc_id__24_d15e12065
Angelegenheiten	bv_doc_id__24_d15e12067
<g/>
,	
Angelegenheiten	bv_doc_id__24_d15e12071
des	bv_doc_id__24_d15e12073
Gewerbes	bv_doc_id__24_d15e12076
und	bv_doc_id__24_d15e12078
der	bv_doc_id__24_d15e12080
Industrie	bv_doc_id__24_d15e12082
<g/>
,	
Patentwesen	bv_doc_id__24_d15e12086
<g/>
,	
Ingenieur-	bv_doc_id__24_d15e12091
und	bv_doc_id__24_d15e12093
Ziviltechnikerwesen	bv_doc_id__24_d15e12095
<g/>
,	
Regulierung	bv_doc_id__24_d15e12099
und	bv_doc_id__24_d15e12102
Instandhaltung	bv_doc_id__24_d15e12104
von	bv_doc_id__24_d15e12106
Gewässern	bv_doc_id__24_d15e12108
<g/>
,	
Erbauung	bv_doc_id__24_d15e12112
und	bv_doc_id__24_d15e12115
Erhaltung	bv_doc_id__24_d15e12117
von	bv_doc_id__24_d15e12119
Wasserstraßen	bv_doc_id__24_d15e12121
<g/>
,	
Vermessungswesen	bv_doc_id__24_d15e12125
<g/>
,	
Arbeiter-	bv_doc_id__24_d15e12130
und	bv_doc_id__24_d15e12132
Angestelltenschutz	bv_doc_id__24_d15e12134
<g/>
,	
Sozialversicherungswesen	bv_doc_id__24_d15e12138
<g/>
,	
Fürsorge	bv_doc_id__24_d15e12143
für	bv_doc_id__24_d15e12145
Kriegsteil´nehmer	bv_doc_id__24_d15e12147
und	bv_doc_id__24_d15e12149
deren	bv_doc_id__24_d15e12151
Hinterbliebene	bv_doc_id__24_d15e12154
<g/>
,	
Schul-	bv_doc_id__24_d15e12158
und	bv_doc_id__24_d15e12160
Erziehungswesen	bv_doc_id__24_d15e12162
<g/>
,	
Volksbildungswesen	bv_doc_id__24_d15e12167
<g/>
,	
Denkmalschutz	bv_doc_id__24_d15e12171
<g/>
.	
<g/>
(	
2	bv_doc_id__24_d15e11932
<g/>
)	
<g/>
(	
3	bv_doc_id__24_d15e12182
<g/>
)	
Dem	bv_doc_id__24_d15e12187
Bunde	bv_doc_id__24_d15e12189
bleibt	bv_doc_id__24_d15e12191
es	bv_doc_id__24_d15e12193
vorbehalten	bv_doc_id__24_d15e12196
<g/>
,	
auch	bv_doc_id__24_d15e12200
in	bv_doc_id__24_d15e12202
den	bv_doc_id__24_d15e12204
im	bv_doc_id__24_d15e12206
Absatz	bv_doc_id__24_d15e12209
2	bv_doc_id__24_d15e12211
aufgezählten	bv_doc_id__24_d15e12213
Angelgenheiten	bv_doc_id__24_d15e12215
die	bv_doc_id__24_d15e12217
Landesreigerungen	bv_doc_id__24_d15e12219
mit	bv_doc_id__24_d15e12222
de	bv_doc_id__24_d15e12224
vollziehenden	bv_doc_id__24_d15e12226
Gewalt	bv_doc_id__24_d15e12228
des	bv_doc_id__24_d15e12230
Bundes	bv_doc_id__24_d15e12232
zu	bv_doc_id__24_d15e12235
beauftragen	bv_doc_id__24_d15e12237
<g/>
.	
<g/>
(	
3	bv_doc_id__24_d15e12182
<g/>
)	
<g/>
(	
4	bv_doc_id__24_d15e12248
<g/>
)	
Die	bv_doc_id__24_d15e12253
Errichtung	bv_doc_id__24_d15e12255
von	bv_doc_id__24_d15e12257
eigenen	bv_doc_id__24_d15e12259
Bundesbehörden	bv_doc_id__24_d15e12262
für	bv_doc_id__24_d15e12264
andere	bv_doc_id__24_d15e12266
als	bv_doc_id__24_d15e12268
die	bv_doc_id__24_d15e12270
im	bv_doc_id__24_d15e12272
Absatz	bv_doc_id__24_d15e12275
2	bv_doc_id__24_d15e12277
bezeichneten	bv_doc_id__24_d15e12279
Angelegenheiten	bv_doc_id__24_d15e12281
kann	bv_doc_id__24_d15e12283
nur	bv_doc_id__24_d15e12285
mit	bv_doc_id__24_d15e12288
Zustmmung	bv_doc_id__24_d15e12290
der	bv_doc_id__24_d15e12292
beteiligten	bv_doc_id__24_d15e12294
Ländern	bv_doc_id__24_d15e12296
erfolgen	bv_doc_id__24_d15e12298
<g/>
.	
<g/>
(	
4	bv_doc_id__24_d15e12248
<g/>
)	
<g/>
(	
5	bv_doc_id__24_d15e12311
<g/>
)	
In	bv_doc_id__24_d15e12316
den	bv_doc_id__24_d15e12318
Angelegenheiten	bv_doc_id__24_d15e12320
der	bv_doc_id__24_d15e12322
mittelbaren	bv_doc_id__24_d15e12325
Bundesverwaltung	bv_doc_id__24_d15e12327
sind	bv_doc_id__24_d15e12329
die	bv_doc_id__24_d15e12331
Landesregierungen	bv_doc_id__24_d15e12333
an	bv_doc_id__24_d15e12335
die	bv_doc_id__24_d15e12338
Weisungen	bv_doc_id__24_d15e12340
der	bv_doc_id__24_d15e12342
Bundesregierung	bv_doc_id__24_d15e12344
sowie	bv_doc_id__24_d15e12346
der	bv_doc_id__24_d15e12348
einzelnen	bv_doc_id__24_d15e12351
Bundesministerien	bv_doc_id__24_d15e12353
gebunden	bv_doc_id__24_d15e12355
<g/>
;	
der	bv_doc_id__24_d15e12359
administrative	bv_doc_id__24_d15e12361
Instanzenzug	bv_doc_id__24_d15e12364
geht	bv_doc_id__24_d15e12366
in	bv_doc_id__24_d15e12368
diesen	bv_doc_id__24_d15e12370
Angelegenheiten	bv_doc_id__24_d15e12372
<g/>
-	
wenn	bv_doc_id__24_d15e12377
nicht	bv_doc_id__24_d15e12379
durch	bv_doc_id__24_d15e12381
Bundesgesetz	bv_doc_id__24_d15e12383
ausdrücklich	bv_doc_id__24_d15e12385
anders	bv_doc_id__24_d15e12387
bestimmt	bv_doc_id__24_d15e12390
ist	bv_doc_id__24_d15e12392
<g/>
-	
bis	bv_doc_id__24_d15e12396
zu	bv_doc_id__24_d15e12398
den	bv_doc_id__24_d15e12400
zuständingen	bv_doc_id__24_d15e12403
Bundesministerien	bv_doc_id__24_d15e12405
<g/>
.	
<g/>
(	
5	bv_doc_id__24_d15e12311
<g/>
)	
Art.	bv_doc_id__24_d15e12415
92a	bv_doc_id__24_d15e12417
Die	bv_doc_id__24_d15e12422
Bestimmungen	bv_doc_id__24_d15e12424
des	bv_doc_id__24_d15e12426
Artikels	bv_doc_id__24_d15e12428
92	bv_doc_id__24_d15e12430
<g/>
,	
Absatz	bv_doc_id__24_d15e12435
2	bv_doc_id__24_d15e12437
und	bv_doc_id__24_d15e12439
4	bv_doc_id__24_d15e12441
<g/>
,	
finden	bv_doc_id__24_d15e12446
nicht	bv_doc_id__24_d15e12448
Anwendung	bv_doc_id__24_d15e12450
auf	bv_doc_id__24_d15e12452
Einrichtungen	bv_doc_id__24_d15e12454
zur	bv_doc_id__24_d15e12456
Besorgung	bv_doc_id__24_d15e12459
der	bv_doc_id__24_d15e12461
Geschäfte	bv_doc_id__24_d15e12463
des	bv_doc_id__24_d15e12465
Bundes	bv_doc_id__24_d15e12467
als	bv_doc_id__24_d15e12469
Träger	bv_doc_id__24_d15e12472
von	bv_doc_id__24_d15e12474
Privatrechten	bv_doc_id__24_d15e12476
<g/>
(	
Artikel	bv_doc_id__24_d15e12480
14	bv_doc_id__24_d15e12482
<g/>
).	
Art.	bv_doc_id__24_d15e12415
92a	bv_doc_id__24_d15e12417
Die	bv_doc_id__24_d15e12422
Bestimmungen	bv_doc_id__24_d15e12424
des	bv_doc_id__24_d15e12426
Artikels	bv_doc_id__24_d15e12428
92	bv_doc_id__24_d15e12430
<g/>
,	
Absatz	bv_doc_id__24_d15e12435
2	bv_doc_id__24_d15e12437
und	bv_doc_id__24_d15e12439
4	bv_doc_id__24_d15e12441
<g/>
,	
finden	bv_doc_id__24_d15e12446
nicht	bv_doc_id__24_d15e12448
Anwendung	bv_doc_id__24_d15e12450
auf	bv_doc_id__24_d15e12452
Einrichtungen	bv_doc_id__24_d15e12454
zur	bv_doc_id__24_d15e12456
Besorgung	bv_doc_id__24_d15e12459
der	bv_doc_id__24_d15e12461
Geschäfte	bv_doc_id__24_d15e12463
des	bv_doc_id__24_d15e12465
Bundes	bv_doc_id__24_d15e12467
als	bv_doc_id__24_d15e12469
Träger	bv_doc_id__24_d15e12472
von	bv_doc_id__24_d15e12474
Privatrechten	bv_doc_id__24_d15e12476
<g/>
(	
Artikel	bv_doc_id__24_d15e12480
14	bv_doc_id__24_d15e12482
<g/>
).	
G	bv_doc_id__24_d15e12496
<g/>
.	
Stellung	bv_doc_id__24_d15e12500
der	bv_doc_id__24_d15e12502
Bundesregierung	bv_doc_id__24_d15e12504
im	bv_doc_id__24_d15e12507
Nationalrat	bv_doc_id__24_d15e12509
<g/>
,	
im	bv_doc_id__24_d15e12513
Bundesrat	bv_doc_id__24_d15e12515
und	bv_doc_id__24_d15e12517
in	bv_doc_id__24_d15e12520
der	bv_doc_id__24_d15e12522
Bundesversammlung	bv_doc_id__24_d15e12524
<g/>
.	
Artikel	bv_doc_id__24_d15e12533
46.	bv_doc_id__24_d15e12535
Die	bv_doc_id__24_d15e12540
Mitglieder	bv_doc_id__24_d15e12542
der	bv_doc_id__24_d15e12544
