<doc id="bv_doc_id__52" attrs="word lemma type">
4277	bv_doc_id__52_d41e261
Der	bv_doc_id__52_d41e5011
Unterausschuß	bv_doc_id__52_d41e5014
beschließt	bv_doc_id__52_d41e5016
die	bv_doc_id__52_d41e5018
Etrgichung	bv_doc_id__52_d41e5020
und	bv_doc_id__52_d41e5022
formuliert	bv_doc_id__52_d41e5024
auf	bv_doc_id__52_d41e5027
Antrag	bv_doc_id__52_d41e5029
Eelsene	bv_doc_id__52_d41e5031
den	bv_doc_id__52_d41e5033
dritten	bv_doc_id__52_d41e5035
Absatz	bv_doc_id__52_d41e5037
folgendermaßen	bv_doc_id__52_d41e5040
<g/>
:	
„	bv_doc_id__52_d41e5044
<g/>
(	
3	bv_doc_id__52_d41e5048
<g/>
)	
Dze	bv_doc_id__52_d41e5053
für	bv_doc_id__52_d41e5055
Fiederöstezzeich-Land	bv_doc_id__52_d41e5057
und	bv_doc_id__52_d41e5059
Wien	bv_doc_id__52_d41e5061
geltenden	bv_doc_id__52_d41e5063
Sonderbestimmungen	bv_doc_id__52_d41e5066
enthalt	bv_doc_id__52_d41e5068
das	bv_doc_id__52_d41e5070
glerte	bv_doc_id__52_d41e5072
Hauptstück-	bv_doc_id__52_d41e5074
<g/>
.	
mit	bv_doc_id__52_d41e5079
Rücksicht	bv_doc_id__52_d41e5081
desanf	bv_doc_id__52_d41e5083
<g/>
,	
das	bv_doc_id__52_d41e5087
Die	bv_doc_id__52_d41e5089
Staatskanzleischähgt	bv_doc_id__52_d41e5092
die	bv_doc_id__52_d41e5094
Frage	bv_doc_id__52_d41e5096
der	bv_doc_id__52_d41e5098
Flagge	bv_doc_id__52_d41e5100
<g/>
,	
des	bv_doc_id__52_d41e5105
Wappens	bv_doc_id__52_d41e5107
und	bv_doc_id__52_d41e5109
des	bv_doc_id__52_d41e5111
Staatssiegels	bv_doc_id__52_d41e5113
theoretisch	bv_doc_id__52_d41e5115
zu	bv_doc_id__52_d41e5118
den	bv_doc_id__52_d41e5120
wichtigsten	bv_doc_id__52_d41e5122
verfasnungerechtlichen	bv_doc_id__52_d41e5124
Bestlumungen	bv_doc_id__52_d41e5126
537	bv_doc_id__52_d41e5128
gehöre	bv_doc_id__52_d41e5131
<g/>
,	
fäte	bv_doc_id__52_d41e5135
bezüglichen	bv_doc_id__52_d41e5137
Artikel	bv_doc_id__52_d41e5139
des	bv_doc_id__52_d41e5141
Einzer	bv_doc_id__52_d41e5144
Entwurfes	bv_doc_id__52_d41e5146
in	bv_doc_id__52_d41e5148
die	bv_doc_id__52_d41e5150
VerFassung	bv_doc_id__52_d41e5152
aufzuhehmen	bv_doc_id__52_d41e5154
<g/>
,	
was	bv_doc_id__52_d41e5159
der	bv_doc_id__52_d41e5161
Unterausachuß	bv_doc_id__52_d41e5163
jedoch	bv_doc_id__52_d41e5165
ablehnt	bv_doc_id__52_d41e5167
<g/>
.	
Zu	bv_doc_id__52_d41e5172
Art.1	bv_doc_id__52_d41e5174
bringen	bv_doc_id__52_d41e5176
sowohl	bv_doc_id__52_d41e5178
Prof	bv_doc_id__52_d41e5180
<g/>
.	
Dr	bv_doc_id__52_d41e5185
<g/>
.	
Falsaa	bv_doc_id__52_d41e5189
als	bv_doc_id__52_d41e5191
auch	bv_doc_id__52_d41e5193
Dr	bv_doc_id__52_d41e5196
<g/>
.	
Danneberg	bv_doc_id__52_d41e5200
mehrfache	bv_doc_id__52_d41e5202
Abänderungevorschläge	bv_doc_id__52_d41e5204
vor	bv_doc_id__52_d41e5206
<g/>
.	
Ereterer	bv_doc_id__52_d41e5211
verweint	bv_doc_id__52_d41e5213
auf	bv_doc_id__52_d41e5215
eine	bv_doc_id__52_d41e5217
Anfräge	bv_doc_id__52_d41e5219
des	bv_doc_id__52_d41e5222
Präsidenten	bv_doc_id__52_d41e5224
3	bv_doc_id__52_d41e5231
«	bv_doc_id__52_d41e5234
itz	bv_doc_id__52_d41e5236
<g/>
,	
daß	bv_doc_id__52_d41e5240
das	bv_doc_id__52_d41e5243
Optionsrecht	bv_doc_id__52_d41e5245
in	bv_doc_id__52_d41e5247
den	bv_doc_id__52_d41e5249
Fabergangabestimmungen	bv_doc_id__52_d41e5251
bereits	bv_doc_id__52_d41e5253
berücksichtigt	bv_doc_id__52_d41e5256
sei-	bv_doc_id__52_d41e5258
und	bv_doc_id__52_d41e5260
findet	bv_doc_id__52_d41e5262
<g/>
,	
daß	bv_doc_id__52_d41e5266
in	bv_doc_id__52_d41e5269
der	bv_doc_id__52_d41e5271
nunmehrigen	bv_doc_id__52_d41e5273
Fasgung	bv_doc_id__52_d41e5275
<g/>
,	
in	bv_doc_id__52_d41e5279
der	bv_doc_id__52_d41e5282
Staatsbürgerschaft	bv_doc_id__52_d41e5284
und	bv_doc_id__52_d41e5286
Heimatrecht	bv_doc_id__52_d41e5288
durch	bv_doc_id__52_d41e5290
Art.10	bv_doc_id__52_d41e5292
der	bv_doc_id__52_d41e5295
Gesetzgebung	bv_doc_id__52_d41e5297
und	bv_doc_id__52_d41e5299
Vollziehung	bv_doc_id__52_d41e5301
dem	bv_doc_id__52_d41e5303
Bund	bv_doc_id__52_d41e5305
überwiesen	bv_doc_id__52_d41e5308
sind	bv_doc_id__52_d41e5310
<g/>
,	
ATt	bv_doc_id__52_d41e5314
<g/>
.	
4	bv_doc_id__52_d41e5318
<g/>
,	
Abs	bv_doc_id__52_d41e5323
<g/>
.	
1	bv_doc_id__52_d41e5327
bis	bv_doc_id__52_d41e5329
3	bv_doc_id__52_d41e5331
<g/>
,	
übernaupt	bv_doc_id__52_d41e5336
gestrichen	bv_doc_id__52_d41e5338
werden	bv_doc_id__52_d41e5340
könnte	bv_doc_id__52_d41e5342
<g/>
.	
Man	bv_doc_id__52_d41e5347
könde	bv_doc_id__52_d41e5349
sachlich	bv_doc_id__52_d41e5351
die	bv_doc_id__52_d41e5353
Vollziehung	bv_doc_id__52_d41e5355
bezüglich	bv_doc_id__52_d41e5357
Landesbürgerschaft	bv_doc_id__52_d41e5360
und	bv_doc_id__52_d41e5362
Heimatrecht	bv_doc_id__52_d41e5364
den	bv_doc_id__52_d41e5366
Ländern	bv_doc_id__52_d41e5368
überlassen	bv_doc_id__52_d41e5370
<g/>
,	
bleibt	bv_doc_id__52_d41e5375
es	bv_doc_id__52_d41e5377
aber	bv_doc_id__52_d41e5379
bei	bv_doc_id__52_d41e5381
der	bv_doc_id__52_d41e5383
jetzigen	bv_doc_id__52_d41e5386
Kompatanzverteilung	bv_doc_id__52_d41e5388
<g/>
,	
dann	bv_doc_id__52_d41e5392
könne	bv_doc_id__52_d41e5394
der	bv_doc_id__52_d41e5396
Artikel	bv_doc_id__52_d41e5399
bie	bv_doc_id__52_d41e5401
auf	bv_doc_id__52_d41e5403
den	bv_doc_id__52_d41e5405
rierten	bv_doc_id__52_d41e5407
Absatz	bv_doc_id__52_d41e5409
gestrichen	bv_doc_id__52_d41e5412
werden	bv_doc_id__52_d41e5414
<g/>
.	
Präsident	bv_doc_id__52_d41e5418
Seitz	bv_doc_id__52_d41e5420
meint	bv_doc_id__52_d41e5422
jedach	bv_doc_id__52_d41e5425
<g/>
,	
daß	bv_doc_id__52_d41e5429
es	bv_doc_id__52_d41e5431
der	bv_doc_id__52_d41e5433
Arbeiterschaft	bv_doc_id__52_d41e5435
nicht	bv_doc_id__52_d41e5438
gleichgültig	bv_doc_id__52_d41e5440
ssin	bv_doc_id__52_d41e5442
könne	bv_doc_id__52_d41e5444
<g/>
,	
daß	bv_doc_id__52_d41e5448
in	bv_doc_id__52_d41e5451
Leinatrechtsfragen	bv_doc_id__52_d41e5453
der	bv_doc_id__52_d41e5455
Rechtezug	bv_doc_id__52_d41e5457
nicht	bv_doc_id__52_d41e5459
bei	bv_doc_id__52_d41e5461
den	bv_doc_id__52_d41e5464
Ländern	bv_doc_id__52_d41e5466
endigt	bv_doc_id__52_d41e5468
<g/>
.	
Ebense	bv_doc_id__52_d41e5472
sei	bv_doc_id__52_d41e5474
ea	bv_doc_id__52_d41e5477
wegen	bv_doc_id__52_d41e5479
der	bv_doc_id__52_d41e5481
Invalidenversorgung	bv_doc_id__52_d41e5483
für	bv_doc_id__52_d41e5485
den	bv_doc_id__52_d41e5487
Bund	bv_doc_id__52_d41e5490
von	bv_doc_id__52_d41e5492
Richtigkeitsin	bv_doc_id__52_d41e5494
letzter	bv_doc_id__52_d41e5496
Instanz	bv_doc_id__52_d41e5498
zu	bv_doc_id__52_d41e5500
entscheiden	bv_doc_id__52_d41e5503
<g/>
.	
Nachden	bv_doc_id__52_d41e5507
der	bv_doc_id__52_d41e5509
Unterausschud	bv_doc_id__52_d41e5511
für	bv_doc_id__52_d41e5513
dts	bv_doc_id__52_d41e5516
<g/>
.	
1	bv_doc_id__52_d41e5520
das	bv_doc_id__52_d41e5522
Art.4	bv_doc_id__52_d41e5524
folgenden	bv_doc_id__52_d41e5526
Wortlaut	bv_doc_id__52_d41e5529
zugestimmt	bv_doc_id__52_d41e5531
hat	bv_doc_id__52_d41e5533
<g/>
:	
"42	bv_doc_id__52_d41e5537
<g/>
)	
Für	bv_doc_id__52_d41e5542
jedes	bv_doc_id__52_d41e5544
Land	bv_doc_id__52_d41e5546
besteht	bv_doc_id__52_d41e5548
eine	bv_doc_id__52_d41e5550
Landesbärgerschaft	bv_doc_id__52_d41e5552
<g/>
.	
Veraussetzung	bv_doc_id__52_d41e5557
der	bv_doc_id__52_d41e5559
Landesburgerschaft	bv_doc_id__52_d41e5561
ist	bv_doc_id__52_d41e5563
das	bv_doc_id__52_d41e5565
Heimatrecht	bv_doc_id__52_d41e5568
in	bv_doc_id__52_d41e5570
einer	bv_doc_id__52_d41e5572
3	bv_doc_id__52_d41e5231
138	bv_doc_id__52_d41e5578
-10-	bv_doc_id__52_d41e5582
Gemeinde	bv_doc_id__52_d41e5584
des	bv_doc_id__52_d41e5586
Landen	bv_doc_id__52_d41e5589
<g/>
.	
Die	bv_doc_id__52_d41e5593
Bedingungen	bv_doc_id__52_d41e5595
für	bv_doc_id__52_d41e5597
den	bv_doc_id__52_d41e5599
Erwerb	bv_doc_id__52_d41e5602
und	bv_doc_id__52_d41e5604
den	bv_doc_id__52_d41e5606
Verlust	bv_doc_id__52_d41e5608
der	bv_doc_id__52_d41e5610
Landesbürgerschaft	bv_doc_id__52_d41e5612
sind	bv_doc_id__52_d41e5615
in	bv_doc_id__52_d41e5617
jedem	bv_doc_id__52_d41e5619
Land	bv_doc_id__52_d41e5621
gleich	bv_doc_id__52_d41e5623
<g/>
,	
wird	bv_doc_id__52_d41e5628
die	bv_doc_id__52_d41e5630
weitere	bv_doc_id__52_d41e5632
Erärterung	bv_doc_id__52_d41e5634
der	bv_doc_id__52_d41e5636
Streickungefrage	bv_doc_id__52_d41e5638
bis	bv_doc_id__52_d41e5641
zur	bv_doc_id__52_d41e5643
Besprechung	bv_doc_id__52_d41e5645
des	bv_doc_id__52_d41e5647
Art.10,	bv_doc_id__52_d41e5649
Pkt	bv_doc_id__52_d41e5651
<g/>
.	
Z	bv_doc_id__52_d41e5656
vertagt	bv_doc_id__52_d41e5658
<g/>
.	
Zu	bv_doc_id__52_d41e5662
Art	bv_doc_id__52_d41e5664
1	bv_doc_id__52_d41e5667
a	bv_doc_id__52_d41e5669
teilt	bv_doc_id__52_d41e5671
Pref	bv_doc_id__52_d41e5673
<g/>
.	
Dr	bv_doc_id__52_d41e5677
<g/>
.	
Keisen	bv_doc_id__52_d41e5682
einen	bv_doc_id__52_d41e5684
Vorschlag	bv_doc_id__52_d41e5686
des	bv_doc_id__52_d41e5688
Staatnamtes	bv_doc_id__52_d41e5690
für	bv_doc_id__52_d41e5693
Justiz	bv_doc_id__52_d41e5695
mit	bv_doc_id__52_d41e5697
<g/>
,	
das	bv_doc_id__52_d41e5701
in	bv_doc_id__52_d41e5703
der	bv_doc_id__52_d41e5706
jetzigen	bv_doc_id__52_d41e5708
Fasgung	bv_doc_id__52_d41e5710
des	bv_doc_id__52_d41e5712
Abgatzesl	bv_doc_id__52_d41e5714
die	bv_doc_id__52_d41e5716
Gefahr	bv_doc_id__52_d41e5719
erblickt	bv_doc_id__52_d41e5721
<g/>
,	
die	bv_doc_id__52_d41e5725
Frauen	bv_doc_id__52_d41e5727
könnten	bv_doc_id__52_d41e5729
gewiese	bv_doc_id__52_d41e5732
Erivilegien	bv_doc_id__52_d41e5734
<g/>
,	
z	bv_doc_id__52_d41e5738
<g/>
.	
B	bv_doc_id__52_d41e5742
<g/>
.	
bei	bv_doc_id__52_d41e5747
Vormundschaft	bv_doc_id__52_d41e5749
und	bv_doc_id__52_d41e5751
Geschworenenamt	bv_doc_id__52_d41e5753
etz	bv_doc_id__52_d41e5755
<g/>
.	
verlieren	bv_doc_id__52_d41e5760
<g/>
.	
Präsident	bv_doc_id__52_d41e5764
Seitz	bv_doc_id__52_d41e5766
findet	bv_doc_id__52_d41e5768
dies	bv_doc_id__52_d41e5771
nicht	bv_doc_id__52_d41e5773
gerechtfertigt	bv_doc_id__52_d41e5775
<g/>
,	
da	bv_doc_id__52_d41e5779
auch	bv_doc_id__52_d41e5781
andere	bv_doc_id__52_d41e5784
Feracnen	bv_doc_id__52_d41e5786
<g/>
,	
z	bv_doc_id__52_d41e5790
<g/>
.	
B	bv_doc_id__52_d41e5794
<g/>
.	
Geistliche	bv_doc_id__52_d41e5799
und	bv_doc_id__52_d41e5801
Beamte	bv_doc_id__52_d41e5803
<g/>
,	
das	bv_doc_id__52_d41e5807
Geschworenenant	bv_doc_id__52_d41e5810
ablennen	bv_doc_id__52_d41e5812
können	bv_doc_id__52_d41e5814
<g/>
.	
HLA	bv_doc_id__52_d41e5818
<g/>
.	
Rat	bv_doc_id__52_d41e5823
Dr	bv_doc_id__52_d41e5825
<g/>
.	
Froshiich	bv_doc_id__52_d41e5829
meint	bv_doc_id__52_d41e5831
<g/>
,	
daß	bv_doc_id__52_d41e5836
ein	bv_doc_id__52_d41e5838
kann	bv_doc_id__52_d41e5840
nur	bv_doc_id__52_d41e5842
ans	bv_doc_id__52_d41e5844
besonderen	bv_doc_id__52_d41e5846
Gründen	bv_doc_id__52_d41e5849
ablehnen	bv_doc_id__52_d41e5851
körne	bv_doc_id__52_d41e5853
<g/>
,	
die	bv_doc_id__52_d41e5857
Frau	bv_doc_id__52_d41e5859
aber	bv_doc_id__52_d41e5862
aus	bv_doc_id__52_d41e5864
dem	bv_doc_id__52_d41e5866
Grunde	bv_doc_id__52_d41e5868
des	bv_doc_id__52_d41e5870
Gsschlechtes	bv_doc_id__52_d41e5872
<g/>
;	
Ans	bv_doc_id__52_d41e5877
Stgatsamt	bv_doc_id__52_d41e5879
für	bv_doc_id__52_d41e5881
Justiz	bv_doc_id__52_d41e5883
wäre	bv_doc_id__52_d41e5885
gezwangen	bv_doc_id__52_d41e5888
<g/>
,	
die	bv_doc_id__52_d41e5892
gesetzliche	bv_doc_id__52_d41e5894
Bestimmung	bv_doc_id__52_d41e5896
über	bv_doc_id__52_d41e5898
die	bv_doc_id__52_d41e5901
Geschnorenen	bv_doc_id__52_d41e5903
und	bv_doc_id__52_d41e5905
überdie	bv_doc_id__52_d41e5907
Vormundeshaft	bv_doc_id__52_d41e5909
im	bv_doc_id__52_d41e5911
außerstraltigen	bv_doc_id__52_d41e5914
Verfahren	bv_doc_id__52_d41e5916
abzuändern	bv_doc_id__52_d41e5918
<g/>
.	
Pref	bv_doc_id__52_d41e5922
<g/>
.	
Dr	bv_doc_id__52_d41e5927
<g/>
.	
Kalsen	bv_doc_id__52_d41e5931
hält	bv_doc_id__52_d41e5933
den	bv_doc_id__52_d41e5935
Abänderungeverschlag	bv_doc_id__52_d41e5937
nicht	bv_doc_id__52_d41e5940
für	bv_doc_id__52_d41e5942
werentlich	bv_doc_id__52_d41e5944
<g/>
,	
worauf	bv_doc_id__52_d41e5948
der	bv_doc_id__52_d41e5950
Unterausachuk	bv_doc_id__52_d41e5953
den	bv_doc_id__52_d41e5955
Art.	bv_doc_id__52_d41e5957
4s	bv_doc_id__52_d41e5959
<g/>
,	
schlag	bv_doc_id__52_d41e5963
Aba1	bv_doc_id__52_d41e5966
im	bv_doc_id__52_d41e5968
vorgeschlagenen	bv_doc_id__52_d41e5970
Wortlant	bv_doc_id__52_d41e5972
annimmt	bv_doc_id__52_d41e5974
<g/>
.	
Auf	bv_doc_id__52_d41e5979
Vor-	bv_doc_id__52_d41e5981
<g/>
/,	
des	bv_doc_id__52_d41e5985
Redners	bv_doc_id__52_d41e5987
werdenim	bv_doc_id__52_d41e5989
zweiten	bv_doc_id__52_d41e5992
Absatz	bv_doc_id__52_d41e5994
des	bv_doc_id__52_d41e5996
Artikels	bv_doc_id__52_d41e5998
4	bv_doc_id__52_d41e6000
a	bv_doc_id__52_d41e6002
die	bv_doc_id__52_d41e6005
Horte“	bv_doc_id__52_d41e6007
<g/>
,	
und	bv_doc_id__52_d41e6011
Funktigakren“	bv_doc_id__52_d41e6013
gestrichen	bv_doc_id__52_d41e6015
<g/>
,	
da	bv_doc_id__52_d41e6020
dieser	bv_doc_id__52_d41e6022
Ausdruck	bv_doc_id__52_d41e6024
im	bv_doc_id__52_d41e6026
ganzen	bv_doc_id__52_d41e6028
Verfaszungegegetz	bv_doc_id__52_d41e6031
ausgemerzt	bv_doc_id__52_d41e6033
werden	bv_doc_id__52_d41e6035
soll	bv_doc_id__52_d41e6037
<g/>
;	
der	bv_doc_id__52_d41e6041
Begriff	bv_doc_id__52_d41e6044
des	bv_doc_id__52_d41e6046
öffentlichen	bv_doc_id__52_d41e6048
Angentellten	bv_doc_id__52_d41e6050
genügt	bv_doc_id__52_d41e6052
<g/>
.	
In	bv_doc_id__52_d41e6057
Art	bv_doc_id__52_d41e6059
<g/>
,	
6	bv_doc_id__52_d41e6063
wird	bv_doc_id__52_d41e6065
beschlossen	bv_doc_id__52_d41e6067
<g/>
,	
anstatt	bv_doc_id__52_d41e6072
gesetzlich	bv_doc_id__52_d41e6074
„bundesgesetzlich“	bv_doc_id__52_d41e6076
zu	bv_doc_id__52_d41e6078
setzen	bv_doc_id__52_d41e6080
<g/>
,	
worauf	bv_doc_id__52_d41e6085
der	bv_doc_id__52_d41e6087
Unterausschuß	bv_doc_id__52_d41e6089
die	bv_doc_id__52_d41e6091
Ueberschrift	bv_doc_id__52_d41e6093
für	bv_doc_id__52_d41e6096
den	bv_doc_id__52_d41e6098
AbschnittA	bv_doc_id__52_d41e6100
<g/>
,	
wie	bv_doc_id__52_d41e6104
oben	bv_doc_id__52_d41e6106
vorgeschlagen	bv_doc_id__52_d41e6109
<g/>
,	
genehmigt	bv_doc_id__52_d41e6113
<g/>
(	
„Staateform	bv_doc_id__52_d41e6117
<g/>
,	
Bundesgebiet	bv_doc_id__52_d41e6122
und	bv_doc_id__52_d41e6124
Bundesvolk"	bv_doc_id__52_d41e6126
<g/>
).	
In	bv_doc_id__52_d41e6130
Art.16,	bv_doc_id__52_d41e6132
Pkt	bv_doc_id__52_d41e6135
<g/>
.	
1	bv_doc_id__52_d41e6139
wird	bv_doc_id__52_d41e6141
der	bv_doc_id__52_d41e6143
Wortlaut	bv_doc_id__52_d41e6145
nacht	bv_doc_id__52_d41e6148
Volksabstimmungengeändert	bv_doc_id__52_d41e6150
<g/>
,	
so	bv_doc_id__52_d41e6154
daß	bv_doc_id__52_d41e6156
es	bv_doc_id__52_d41e6158
nicht	bv_doc_id__52_d41e6161
heißt	bv_doc_id__52_d41e6163
„die	bv_doc_id__52_d41e6165
sich	bv_doc_id__52_d41e6167
auf	bv_doc_id__52_d41e6169
das	bv_doc_id__52_d41e6171
ganze	bv_doc_id__52_d41e6174
Bundesgebiet	bv_doc_id__52_d41e6176
erstrecken“	bv_doc_id__52_d41e6178
<g/>
,	
sondern	bv_doc_id__52_d41e6182
<g/>
,	
auf	bv_doc_id__52_d41e6187
Grund	bv_doc_id__52_d41e6189
der	bv_doc_id__52_d41e6191
Bundesverfaggunge	bv_doc_id__52_d41e6193
<g/>
.	
1.	bv_doc_id__52_d41e6197
11	bv_doc_id__52_d41e6202
In	bv_doc_id__52_d41e6207
Art.10,	bv_doc_id__52_d41e6209
Pkt	bv_doc_id__52_d41e6211
<g/>
.	
2	bv_doc_id__52_d41e6215
wird	bv_doc_id__52_d41e6218
das	bv_doc_id__52_d41e6220
Wort	bv_doc_id__52_d41e6222
<g/>
,	
auswärtige"	bv_doc_id__52_d41e6226
In	bv_doc_id__52_d41e6228
<g/>
,	
Äußerer	bv_doc_id__52_d41e6233
berichtigt	bv_doc_id__52_d41e6235
und	bv_doc_id__52_d41e6237
anstatteRegelung	bv_doc_id__52_d41e6239
des	bv_doc_id__52_d41e6241
Haren-	bv_doc_id__52_d41e6244
und	bv_doc_id__52_d41e6246
Vichverkahres	bv_doc_id__52_d41e6248
mit	bv_doc_id__52_d41e6250
dem	bv_doc_id__52_d41e6252
Ausland	bv_doc_id__52_d41e6254
gesetzt»	bv_doc_id__52_d41e6257
Waren-	bv_doc_id__52_d41e6259
und	bv_doc_id__52_d41e6261
Viehverkehr	bv_doc_id__52_d41e6263
mit	bv_doc_id__52_d41e6265
dem	bv_doc_id__52_d41e6267
Auslaks	bv_doc_id__52_d41e6270
<g/>
.	
«	bv_doc_id__52_d41e6274
Prof	bv_doc_id__52_d41e6276
<g/>
.	
Dr	bv_doc_id__52_d41e6280
<g/>
.	
Seipe	bv_doc_id__52_d41e6285
greift	bv_doc_id__52_d41e6287
nun	bv_doc_id__52_d41e6289
auf	bv_doc_id__52_d41e6291
die	bv_doc_id__52_d41e6293
frühere	bv_doc_id__52_d41e6296
Brörterung	bv_doc_id__52_d41e6298
über	bv_doc_id__52_d41e6300
die	bv_doc_id__52_d41e6302
Kompetenzabgrenzung	bv_doc_id__52_d41e6304
bezüglich	bv_doc_id__52_d41e6306
Staatsburgerschaft	bv_doc_id__52_d41e6309
und	bv_doc_id__52_d41e6311
Heimatrecht	bv_doc_id__52_d41e6313
zurück	bv_doc_id__52_d41e6315
und	bv_doc_id__52_d41e6317
möchte	bv_doc_id__52_d41e6319
auf	bv_doc_id__52_d41e6322
Anregung	bv_doc_id__52_d41e6324
des	bv_doc_id__52_d41e6326
Abg	bv_doc_id__52_d41e6328
<g/>
.	
Fink	bv_doc_id__52_d41e6332
hierüber	bv_doc_id__52_d41e6335
nicht	bv_doc_id__52_d41e6337
abetimmen	bv_doc_id__52_d41e6339
<g/>
.	
Sollte	bv_doc_id__52_d41e6343
bei	bv_doc_id__52_d41e6345
den	bv_doc_id__52_d41e6348
anderen	bv_doc_id__52_d41e6350
etrittigen	bv_doc_id__52_d41e6352
Punkten	bv_doc_id__52_d41e6354
<g/>
-	
„Schul-	bv_doc_id__52_d41e6358
und	bv_doc_id__52_d41e6361
Flektrizitätewesen“	bv_doc_id__52_d41e6363
<g/>
-	
eine	bv_doc_id__52_d41e6367
Einigung	bv_doc_id__52_d41e6369
erzielt	bv_doc_id__52_d41e6371
werden	bv_doc_id__52_d41e6374
<g/>
,	
so	bv_doc_id__52_d41e6378
dürfte	bv_doc_id__52_d41e6380
die	bv_doc_id__52_d41e6382
christlichsoziale	bv_doc_id__52_d41e6384
Partei	bv_doc_id__52_d41e6387
in	bv_doc_id__52_d41e6389
diesem	bv_doc_id__52_d41e6391
Fankte	bv_doc_id__52_d41e6393
zu	bv_doc_id__52_d41e6395
einer	bv_doc_id__52_d41e6397
Einigung	bv_doc_id__52_d41e6400
bereit	bv_doc_id__52_d41e6402
sein	bv_doc_id__52_d41e6404
<g/>
.	
Das	bv_doc_id__52_d41e6408
Paßwegen	bv_doc_id__52_d41e6410
wird	bv_doc_id__52_d41e6413
aus	bv_doc_id__52_d41e6415
diesem	bv_doc_id__52_d41e6417
Punkte	bv_doc_id__52_d41e6419
sinngemäß	bv_doc_id__52_d41e6421
in	bv_doc_id__52_d41e6423
Punkt	bv_doc_id__52_d41e6426
3	bv_doc_id__52_d41e6428
zmiachen	bv_doc_id__52_d41e6430
„Auswanderungewesen“	bv_doc_id__52_d41e6432
und	bv_doc_id__52_d41e6434
„Abschiebung“	bv_doc_id__52_d41e6436
eingeschaltet	bv_doc_id__52_d41e6439
<g/>
:	
Punkt	bv_doc_id__52_d41e6443
s	bv_doc_id__52_d41e6445
wird	bv_doc_id__52_d41e6447
auf	bv_doc_id__52_d41e6449
Antrag	bv_doc_id__52_d41e6452
Frof	bv_doc_id__52_d41e6454
<g/>
.	
Dr	bv_doc_id__52_d41e6458
<g/>
.	
Kelsen«	bv_doc_id__52_d41e6462
vom	bv_doc_id__52_d41e6465
Unberausschuß	bv_doc_id__52_d41e6467
wie	bv_doc_id__52_d41e6469
folgt	bv_doc_id__52_d41e6471
beschlossen	bv_doc_id__52_d41e6473
<g/>
:	
s	bv_doc_id__52_d41e6478
<g/>
.	
Zivilrechtswesen	bv_doc_id__52_d41e6482
einschließlich	bv_doc_id__52_d41e6484
des	bv_doc_id__52_d41e6486
wirtachaftlichen	bv_doc_id__52_d41e6488
Assoziationewesens	bv_doc_id__52_d41e6491
<g/>
;	
Strafrechtewesen	bv_doc_id__52_d41e6495
mit	bv_doc_id__52_d41e6497
Ausschluß	bv_doc_id__52_d41e6499
des	bv_doc_id__52_d41e6501
Verwaltungestrafrechtes	bv_doc_id__52_d41e6504
und	bv_doc_id__52_d41e6506
Verwaltungestrafverfahrene	bv_doc_id__52_d41e6508
in	bv_doc_id__52_d41e6510
Angelegenheiten	bv_doc_id__52_d41e6512
<g/>
,	
die	bv_doc_id__52_d41e6517
in	bv_doc_id__52_d41e6519
den	bv_doc_id__52_d41e6521
selbständigen	bv_doc_id__52_d41e6523
Wirkungebereich	bv_doc_id__52_d41e6525
der	bv_doc_id__52_d41e6527
Lander	bv_doc_id__52_d41e6530
fallen	bv_doc_id__52_d41e6532
<g/>
;	
Juetizwesen	bv_doc_id__52_d41e6536
<g/>
;	
Verwaltungsgerichtsbarkeit	bv_doc_id__52_d41e6540
<g/>
;	
Urheberrecht	bv_doc_id__52_d41e6545
<g/>
;	
Presgewesen	bv_doc_id__52_d41e6549
<g/>
;	
Enteignung	bv_doc_id__52_d41e6553
<g/>
,	
soweit	bv_doc_id__52_d41e6558
sie	bv_doc_id__52_d41e6560
nicht	bv_doc_id__52_d41e6562
Angelegenheiten	bv_doc_id__52_d41e6564
betrifft	bv_doc_id__52_d41e6566
<g/>
,	
die	bv_doc_id__52_d41e6571
in	bv_doc_id__52_d41e6573
den	bv_doc_id__52_d41e6575
selbständigen	bv_doc_id__52_d41e6577
Wirkungsbereich	bv_doc_id__52_d41e6579
der	bv_doc_id__52_d41e6582
Länder	bv_doc_id__52_d41e6584
fallen	bv_doc_id__52_d41e6586
<g/>
;	
Angelegenheiten	bv_doc_id__52_d41e6590
der	bv_doc_id__52_d41e6592
Notare	bv_doc_id__52_d41e6595
<g/>
,	
der	bv_doc_id__52_d41e6599
Rechtsanwälte	bv_doc_id__52_d41e6601
und	bv_doc_id__52_d41e6603
verwandter	bv_doc_id__52_d41e6605
Berufes“	bv_doc_id__52_d41e6608
<g/>
(	
Nachdem	bv_doc_id__52_d41e6612
festgeetellt	bv_doc_id__52_d41e6614
wird	bv_doc_id__52_d41e6616
<g/>
,	
daß	bv_doc_id__52_d41e6621
die	bv_doc_id__52_d41e6623
<g/>
,	
Kammern	bv_doc_id__52_d41e6627
für	bv_doc_id__52_d41e6629
Handel	bv_doc_id__52_d41e6631
<g/>
,	
Gewerbe	bv_doc_id__52_d41e6636
und	bv_doc_id__52_d41e6638
Industrie	bv_doc_id__52_d41e6640
<g/>
;	
wie	bv_doc_id__52_d41e6644
der	bv_doc_id__52_d41e6647
Eitel	bv_doc_id__52_d41e6649
nach	bv_doc_id__52_d41e6651
