<doc id="bv_doc_id__1" attrs="word lemma type">
Entwurf	bv_doc_id__1_d1e468
Bundesrat	bv_doc_id__1_d1e7417
der	bv_doc_id__1_d1e7419
Bundesregierung	bv_doc_id__1_d1e7421
oder	bv_doc_id__1_d1e7423
einzelne	bv_doc_id__1_d1e7425
Mitglieder	bv_doc_id__1_d1e7427
derselben	bv_doc_id__1_d1e7430
durch	bv_doc_id__1_d1e7432
ausdrückliche	bv_doc_id__1_d1e7434
Entschließung	bv_doc_id__1_d1e7436
das	bv_doc_id__1_d1e7438
Vertrauen	bv_doc_id__1_d1e7440
<g/>
,	
so	bv_doc_id__1_d1e7445
ist	bv_doc_id__1_d1e7447
eine	bv_doc_id__1_d1e7449
neue	bv_doc_id__1_d1e7451
Bundesregierung	bv_doc_id__1_d1e7453
zu	bv_doc_id__1_d1e7456
bestellen	bv_doc_id__1_d1e7458
<g/>
,	
bezw	bv_doc_id__1_d1e7462
<g/>
.	
der	bv_doc_id__1_d1e7466
betreffende	bv_doc_id__1_d1e7469
Staatssekretär	bv_doc_id__1_d1e7471
seines	bv_doc_id__1_d1e7473
Amtes	bv_doc_id__1_d1e7475
zu	bv_doc_id__1_d1e7477
entheben	bv_doc_id__1_d1e7479
<g/>
.	
Zu	bv_doc_id__1_d1e7487
einem	bv_doc_id__1_d1e7489
Beschlusse	bv_doc_id__1_d1e7491
der	bv_doc_id__1_d1e7493
Bundesversammlung	bv_doc_id__1_d1e7495
<g/>
,	
mit	bv_doc_id__1_d1e7500
welchem	bv_doc_id__1_d1e7502
das	bv_doc_id__1_d1e7504
Vertrauen	bv_doc_id__1_d1e7506
versagt	bv_doc_id__1_d1e7508
wird	bv_doc_id__1_d1e7511
<g/>
,	
ist	bv_doc_id__1_d1e7515
die	bv_doc_id__1_d1e7517
Anwesenheit	bv_doc_id__1_d1e7519
der	bv_doc_id__1_d1e7521
Hälfte	bv_doc_id__1_d1e7524
der	bv_doc_id__1_d1e7526
Mitglieder	bv_doc_id__1_d1e7528
der	bv_doc_id__1_d1e7530
Bundesversammlung	bv_doc_id__1_d1e7532
erforderlich	bv_doc_id__1_d1e7534
<g/>
.	
Doch	bv_doc_id__1_d1e7539
ist	bv_doc_id__1_d1e7541
<g/>
,	
wenn	bv_doc_id__1_d1e7545
<g/>
.	
<g/>
.	
<g/>
.	
Mitglieder	bv_doc_id__1_d1e7554
es	bv_doc_id__1_d1e7556
verlangen	bv_doc_id__1_d1e7558
<g/>
,	
die	bv_doc_id__1_d1e7563
Abstimmung	bv_doc_id__1_d1e7565
auf	bv_doc_id__1_d1e7567
den	bv_doc_id__1_d1e7569
zweitnächsten	bv_doc_id__1_d1e7571
Werktag	bv_doc_id__1_d1e7573
zu	bv_doc_id__1_d1e7576
vertagen	bv_doc_id__1_d1e7578
<g/>
.	
Eine	bv_doc_id__1_d1e7582
neuerliche	bv_doc_id__1_d1e7584
Vertagung	bv_doc_id__1_d1e7586
der	bv_doc_id__1_d1e7589
Abstimmung	bv_doc_id__1_d1e7591
kann	bv_doc_id__1_d1e7593
nur	bv_doc_id__1_d1e7595
auf	bv_doc_id__1_d1e7597
Beschluß	bv_doc_id__1_d1e7599
der	bv_doc_id__1_d1e7602
Bundesversammlung	bv_doc_id__1_d1e7604
erfolgen	bv_doc_id__1_d1e7606
<g/>
.	
Zu	bv_doc_id__1_d1e7615
einem	bv_doc_id__1_d1e7617
Beschlusse	bv_doc_id__1_d1e7619
des	bv_doc_id__1_d1e7621
Bundesrates	bv_doc_id__1_d1e7623
<g/>
,	
mit	bv_doc_id__1_d1e7628
welchem	bv_doc_id__1_d1e7630
das	bv_doc_id__1_d1e7632
Vertrauen	bv_doc_id__1_d1e7634
versagt	bv_doc_id__1_d1e7636
wird	bv_doc_id__1_d1e7639
<g/>
,	
ist	bv_doc_id__1_d1e7643
die	bv_doc_id__1_d1e7645
Anwesenheit	bv_doc_id__1_d1e7647
mindestens	bv_doc_id__1_d1e7649
eines	bv_doc_id__1_d1e7652
Vertreters	bv_doc_id__1_d1e7654
eines	bv_doc_id__1_d1e7656
jeden	bv_doc_id__1_d1e7658
Landes	bv_doc_id__1_d1e7660
erforderlich	bv_doc_id__1_d1e7662
<g/>
.	
Die	bv_doc_id__1_d1e7671
gesamte	bv_doc_id__1_d1e7673
Bundesregierung	bv_doc_id__1_d1e7675
und	bv_doc_id__1_d1e7677
die	bv_doc_id__1_d1e7679
einzelnen	bv_doc_id__1_d1e7682
Mitglieder	bv_doc_id__1_d1e7684
derselben	bv_doc_id__1_d1e7686
werden	bv_doc_id__1_d1e7688
in	bv_doc_id__1_d1e7690
den	bv_doc_id__1_d1e7692
gesetzlich	bv_doc_id__1_d1e7695
bestimmten	bv_doc_id__1_d1e7697
Fällen	bv_doc_id__1_d1e7699
oder	bv_doc_id__1_d1e7701
über	bv_doc_id__1_d1e7703
ihren	bv_doc_id__1_d1e7705
Wunsch	bv_doc_id__1_d1e7708
vom	bv_doc_id__1_d1e7710
Bundespräsidenten	bv_doc_id__1_d1e7712
ihres	bv_doc_id__1_d1e7714
Amtes	bv_doc_id__1_d1e7716
enthoben	bv_doc_id__1_d1e7718
<g/>
.	
Art.	bv_doc_id__1_d1e7730
LVI	bv_doc_id__1_d1e7732
<g/>
.	
Der	bv_doc_id__1_d1e7739
Bundespräsident	bv_doc_id__1_d1e7741
und	bv_doc_id__1_d1e7743
sein	bv_doc_id__1_d1e7745
Stellvertreter	bv_doc_id__1_d1e7747
<g/>
,	
die	bv_doc_id__1_d1e7752
Mitglieder	bv_doc_id__1_d1e7754
der	bv_doc_id__1_d1e7756
Bundesregierung	bv_doc_id__1_d1e7758
und	bv_doc_id__1_d1e7760
die	bv_doc_id__1_d1e7763
Unterstaatssekretäre	bv_doc_id__1_d1e7765
sind	bv_doc_id__1_d1e7767
nach	bv_doc_id__1_d1e7769
Maßgabe	bv_doc_id__1_d1e7771
des	bv_doc_id__1_d1e7773
Art.	bv_doc_id__1_d1e7776
CXXVIII	bv_doc_id__1_d1e7778
der	bv_doc_id__1_d1e7780
Bundesverfassung	bv_doc_id__1_d1e7782
der	bv_doc_id__1_d1e7784
Bundesversammlung	bv_doc_id__1_d1e7786
und	bv_doc_id__1_d1e7789
dem	bv_doc_id__1_d1e7791
Bundesrate	bv_doc_id__1_d1e7793
verantwortlich	bv_doc_id__1_d1e7795
<g/>
.	
Art.	bv_doc_id__1_d1e7805
LVII	bv_doc_id__1_d1e7807
<g/>
.	
Zur	bv_doc_id__1_d1e7814
Durchführung	bv_doc_id__1_d1e7816
der	bv_doc_id__1_d1e7818
Aufgaben	bv_doc_id__1_d1e7820
der	bv_doc_id__1_d1e7822
Bundesverwaltung	bv_doc_id__1_d1e7825
sind	bv_doc_id__1_d1e7827
die	bv_doc_id__1_d1e7829
folgenden	bv_doc_id__1_d1e7831
Bundesämter	bv_doc_id__1_d1e7833
berufen	bv_doc_id__1_d1e7835
<g/>
:	
<g/>
.	
<g/>
.	
<g/>
.	
<g/>
.	
<g/>
.	
<g/>
.	
<g/>
.	
<g/>
.	
<g/>
.	
<g/>
.	
<g/>
.	
Jedes	bv_doc_id__1_d1e7866
Bundesamt	bv_doc_id__1_d1e7868
steht	bv_doc_id__1_d1e7870
unter	bv_doc_id__1_d1e7872
der	bv_doc_id__1_d1e7874
Leitung	bv_doc_id__1_d1e7877
eines	bv_doc_id__1_d1e7879
Staatssekretärs	bv_doc_id__1_d1e7881
<g/>
.	
Art.	bv_doc_id__1_d1e7891
LVIII	bv_doc_id__1_d1e7893
<g/>
.	
Zur	bv_doc_id__1_d1e7900
Vertretung	bv_doc_id__1_d1e7902
des	bv_doc_id__1_d1e7904
Bundeskanzlers	bv_doc_id__1_d1e7906
kann	bv_doc_id__1_d1e7908
ein	bv_doc_id__1_d1e7911
Vizekanzler	bv_doc_id__1_d1e7913
bestellt	bv_doc_id__1_d1e7915
werden	bv_doc_id__1_d1e7917
<g/>
,	
oder	bv_doc_id__1_d1e7921
es	bv_doc_id__1_d1e7924
kann	bv_doc_id__1_d1e7926
der	bv_doc_id__1_d1e7928
Bundespräsident	bv_doc_id__1_d1e7930
einen	bv_doc_id__1_d1e7932
Staatssekretär	bv_doc_id__1_d1e7934
über	bv_doc_id__1_d1e7937
Vorschlag	bv_doc_id__1_d1e7939
der	bv_doc_id__1_d1e7941
Bundesregierung	bv_doc_id__1_d1e7943
mit	bv_doc_id__1_d1e7945
der	bv_doc_id__1_d1e7947
Stellvertretung	bv_doc_id__1_d1e7950
des	bv_doc_id__1_d1e7952
Bundeskanzlers	bv_doc_id__1_d1e7954
betrauen	bv_doc_id__1_d1e7956
<g/>
.	
Art.	bv_doc_id__1_d1e7966
LIX	bv_doc_id__1_d1e7968
<g/>
.	
Ausnahmsweise	bv_doc_id__1_d1e7975
und	bv_doc_id__1_d1e7977
vorübergehend	bv_doc_id__1_d1e7979
kann	bv_doc_id__1_d1e7981
der	bv_doc_id__1_d1e7983
Bundeskanzler	bv_doc_id__1_d1e7986
der	bv_doc_id__1_d1e7988
Vizekanzler	bv_doc_id__1_d1e7990
oder	bv_doc_id__1_d1e7992
ein	bv_doc_id__1_d1e7996
Staatssekretär	bv_doc_id__1_d1e7999
auch	bv_doc_id__1_d1e8001
mit	bv_doc_id__1_d1e8003
der	bv_doc_id__1_d1e8005
Führung	bv_doc_id__1_d1e8007
eines	bv_doc_id__1_d1e8009
ihm	bv_doc_id__1_d1e8012
nicht	bv_doc_id__1_d1e8014
nach	bv_doc_id__1_d1e8016
Art.	bv_doc_id__1_d1e8018
LXVII	bv_doc_id__1_d1e8020
unterstellten	bv_doc_id__1_d1e8022
Bundesamtes	bv_doc_id__1_d1e8025
betraut	bv_doc_id__1_d1e8027
werden	bv_doc_id__1_d1e8029
<g/>
.	
Andererseits	bv_doc_id__1_d1e8036
können	bv_doc_id__1_d1e8038
in	bv_doc_id__1_d1e8040
besonderen	bv_doc_id__1_d1e8042
Fällen	bv_doc_id__1_d1e8044
auch	bv_doc_id__1_d1e8047
Staatssekretäre	bv_doc_id__1_d1e8049
mit	bv_doc_id__1_d1e8051
einem	bv_doc_id__1_d1e8053
bloss	bv_doc_id__1_d1e8055
persönlichen	bv_doc_id__1_d1e8057
Aufgabenkreis	bv_doc_id__1_d1e8060
ohne	bv_doc_id__1_d1e8062
gleichzeitig	bv_doc_id__1_d1e8064
mit	bv_doc_id__1_d1e8066
der	bv_doc_id__1_d1e8068
Führung	bv_doc_id__1_d1e8070
eines	bv_doc_id__1_d1e8073
Bundesamtes	bv_doc_id__1_d1e8075
bestellt	bv_doc_id__1_d1e8077
werden	bv_doc_id__1_d1e8079
<g/>
.	
In	bv_doc_id__1_d1e8086
jedem	bv_doc_id__1_d1e8088
Bundesamte	bv_doc_id__1_d1e8090
wird	bv_doc_id__1_d1e8092
in	bv_doc_id__1_d1e8094
der	bv_doc_id__1_d1e8097
Regel	bv_doc_id__1_d1e8099
dem	bv_doc_id__1_d1e8101
verantwortlichen	bv_doc_id__1_d1e8103
Leiter	bv_doc_id__1_d1e8105
zur	bv_doc_id__1_d1e8107
Wahrung	bv_doc_id__1_d1e8110
der	bv_doc_id__1_d1e8112
Einheit	bv_doc_id__1_d1e8114
und	bv_doc_id__1_d1e8116
Stetigkeit	bv_doc_id__1_d1e8118
des	bv_doc_id__1_d1e8120
Geschäftsganges	bv_doc_id__1_d1e8123
ein	bv_doc_id__1_d1e8125
Beamter	bv_doc_id__1_d1e8127
zur	bv_doc_id__1_d1e8129
Seite	bv_doc_id__1_d1e8131
gestellt	bv_doc_id__1_d1e8133
<g/>
,	
der	bv_doc_id__1_d1e8138
den	bv_doc_id__1_d1e8140
Amtstitel	bv_doc_id__1_d1e8142
eines	bv_doc_id__1_d1e8144
Bundesamtsdirektors	bv_doc_id__1_d1e8146
führt	bv_doc_id__1_d1e8149
<g/>
.	
Art.	bv_doc_id__1_d1e8159
LX	bv_doc_id__1_d1e8161
<g/>
.	
Dem	bv_doc_id__1_d1e8168
Bundeskanzler	bv_doc_id__1_d1e8170
und	bv_doc_id__1_d1e8172
den	bv_doc_id__1_d1e8174
Staatssekretären	bv_doc_id__1_d1e8176
können	bv_doc_id__1_d1e8179
zur	bv_doc_id__1_d1e8181
Unterstützung	bv_doc_id__1_d1e8183
in	bv_doc_id__1_d1e8185
der	bv_doc_id__1_d1e8187
politischen	bv_doc_id__1_d1e8189
Geschäftsführung	bv_doc_id__1_d1e8192
und	bv_doc_id__1_d1e8194
zur	bv_doc_id__1_d1e8196
parlamentarischen	bv_doc_id__1_d1e8198
Vertretung	bv_doc_id__1_d1e8200
Unterstaatssekretäre	bv_doc_id__1_d1e8202
beigegeben	bv_doc_id__1_d1e8205
werden	bv_doc_id__1_d1e8207
<g/>
.	
Die	bv_doc_id__1_d1e8214
Unterstaatesekretäre	bv_doc_id__1_d1e8216
werden	bv_doc_id__1_d1e8218
in	bv_doc_id__1_d1e8220
der	bv_doc_id__1_d1e8222
gleichen	bv_doc_id__1_d1e8225
Weise	bv_doc_id__1_d1e8227
berufen	bv_doc_id__1_d1e8229
wie	bv_doc_id__1_d1e8231
die	bv_doc_id__1_d1e8233
Mitglieder	bv_doc_id__1_d1e8235
der	bv_doc_id__1_d1e8238
Bundesregierung	bv_doc_id__1_d1e8240
<g/>
.	
A	bv_doc_id__1_d1e5654
<g/>
.	
Von	bv_doc_id__1_d1e5658
der	bv_doc_id__1_d1e5660
Regierungsgewalt	bv_doc_id__1_d1e5662
des	bv_doc_id__1_d1e5665
Bundes	bv_doc_id__1_d1e5667
<g/>
.	
Art.	bv_doc_id__1_d1e5676
XL	bv_doc_id__1_d1e5678
Der	bv_doc_id__1_d1e5683
Bundespräsident	bv_doc_id__1_d1e5685
und	bv_doc_id__1_d1e5687
sein	bv_doc_id__1_d1e5689
Stell-	bv_doc_id__1_d1e5691
vertreter	bv_doc_id__1_d1e5694
werden	bv_doc_id__1_d1e5696
unmittelbar	bv_doc_id__1_d1e5698
durch	bv_doc_id__1_d1e5700
das	bv_doc_id__1_d1e5702
Bundesvolk	bv_doc_id__1_d1e5704
gewählt	bv_doc_id__1_d1e5707
<g/>
.	
Die	bv_doc_id__1_d1e5714
Wahl	bv_doc_id__1_d1e5716
erfolgt	bv_doc_id__1_d1e5718
zugleich	bv_doc_id__1_d1e5720
mit	bv_doc_id__1_d1e5722
der	bv_doc_id__1_d1e5725
Hauptwahl	bv_doc_id__1_d1e5727
zur	bv_doc_id__1_d1e5729
Bundesversammlung	bv_doc_id__1_d1e5731
und	bv_doc_id__1_d1e5733
für	bv_doc_id__1_d1e5735
die	bv_doc_id__1_d1e5738
Dauer	bv_doc_id__1_d1e5740
ihrer	bv_doc_id__1_d1e5742
Funktionsperiode	bv_doc_id__1_d1e5744
<g/>
.	
Wird	bv_doc_id__1_d1e5753
die	bv_doc_id__1_d1e5755
Bundesversammlung	bv_doc_id__1_d1e5757
vor	bv_doc_id__1_d1e5759
Ablauf	bv_doc_id__1_d1e5761
der	bv_doc_id__1_d1e5764
<g/>
.	
<g/>
.	
<g/>
.	
jährigen	bv_doc_id__1_d1e5772
Legislativperiode	bv_doc_id__1_d1e5774
aufgelöst	bv_doc_id__1_d1e5777
<g/>
,	
hat	bv_doc_id__1_d1e5781
auch	bv_doc_id__1_d1e5783
eine	bv_doc_id__1_d1e5785
Neuwahl	bv_doc_id__1_d1e5787
des	bv_doc_id__1_d1e5790
Bundespräsidenten	bv_doc_id__1_d1e5792
und	bv_doc_id__1_d1e5794
seines	bv_doc_id__1_d1e5796
Stellvertreters	bv_doc_id__1_d1e5798
zu	bv_doc_id__1_d1e5800
erfolgen	bv_doc_id__1_d1e5803
<g/>
.	
Eine	bv_doc_id__1_d1e5811
Neuwahl	bv_doc_id__1_d1e5813
des	bv_doc_id__1_d1e5815
Bundespräsidenten	bv_doc_id__1_d1e5817
und	bv_doc_id__1_d1e5819
seines	bv_doc_id__1_d1e5822
Stellvertreters	bv_doc_id__1_d1e5824
hat	bv_doc_id__1_d1e5826
auch	bv_doc_id__1_d1e5828
dann	bv_doc_id__1_d1e5830
zu	bv_doc_id__1_d1e5832
erfolgen	bv_doc_id__1_d1e5835
<g/>
,	
wenn	bv_doc_id__1_d1e5839
die	bv_doc_id__1_d1e5841
Stelle	bv_doc_id__1_d1e5843
des	bv_doc_id__1_d1e5845
Bundespräsidenten	bv_doc_id__1_d1e5848
durch	bv_doc_id__1_d1e5850
Tod	bv_doc_id__1_d1e5852
<g/>
,	
Amtsverzicht	bv_doc_id__1_d1e5856
oder	bv_doc_id__1_d1e5858
aus	bv_doc_id__1_d1e5861
anderen	bv_doc_id__1_d1e5863
gesetzlichen	bv_doc_id__1_d1e5865
Gründen	bv_doc_id__1_d1e5867
erledigt	bv_doc_id__1_d1e5869
wird	bv_doc_id__1_d1e5871
<g/>
.	
Art.	bv_doc_id__1_d1e5676
XL	bv_doc_id__1_d1e5678
Der	bv_doc_id__1_d1e5683
Bundespräsident	bv_doc_id__1_d1e5685
und	bv_doc_id__1_d1e5687
sein	bv_doc_id__1_d1e5689
Stell-	bv_doc_id__1_d1e5691
vertreter	bv_doc_id__1_d1e5694
werden	bv_doc_id__1_d1e5696
unmittelbar	bv_doc_id__1_d1e5698
durch	bv_doc_id__1_d1e5700
das	bv_doc_id__1_d1e5702
Bundesvolk	bv_doc_id__1_d1e5704
gewählt	bv_doc_id__1_d1e5707
<g/>
.	
Die	bv_doc_id__1_d1e5714
Wahl	bv_doc_id__1_d1e5716
erfolgt	bv_doc_id__1_d1e5718
zugleich	bv_doc_id__1_d1e5720
mit	bv_doc_id__1_d1e5722
der	bv_doc_id__1_d1e5725
Hauptwahl	bv_doc_id__1_d1e5727
zur	bv_doc_id__1_d1e5729
Bundesversammlung	bv_doc_id__1_d1e5731
und	bv_doc_id__1_d1e5733
für	bv_doc_id__1_d1e5735
die	bv_doc_id__1_d1e5738
Dauer	bv_doc_id__1_d1e5740
ihrer	bv_doc_id__1_d1e5742
Funktionsperiode	bv_doc_id__1_d1e5744
<g/>
.	
Wird	bv_doc_id__1_d1e5753
die	bv_doc_id__1_d1e5755
Bundesversammlung	bv_doc_id__1_d1e5757
vor	bv_doc_id__1_d1e5759
Ablauf	bv_doc_id__1_d1e5761
der	bv_doc_id__1_d1e5764
<g/>
.	
<g/>
.	
<g/>
.	
jährigen	bv_doc_id__1_d1e5772
Legislativperiode	bv_doc_id__1_d1e5774
aufgelöst	bv_doc_id__1_d1e5777
<g/>
,	
hat	bv_doc_id__1_d1e5781
auch	bv_doc_id__1_d1e5783
eine	bv_doc_id__1_d1e5785
Neuwahl	bv_doc_id__1_d1e5787
des	bv_doc_id__1_d1e5790
Bundespräsidenten	bv_doc_id__1_d1e5792
und	bv_doc_id__1_d1e5794
seines	bv_doc_id__1_d1e5796
Stellvertreters	bv_doc_id__1_d1e5798
zu	bv_doc_id__1_d1e5800
erfolgen	bv_doc_id__1_d1e5803
<g/>
.	
Eine	bv_doc_id__1_d1e5811
Neuwahl	bv_doc_id__1_d1e5813
des	bv_doc_id__1_d1e5815
Bundespräsidenten	bv_doc_id__1_d1e5817
und	bv_doc_id__1_d1e5819
seines	bv_doc_id__1_d1e5822
Stellvertreters	bv_doc_id__1_d1e5824
hat	bv_doc_id__1_d1e5826
auch	bv_doc_id__1_d1e5828
dann	bv_doc_id__1_d1e5830
zu	bv_doc_id__1_d1e5832
erfolgen	bv_doc_id__1_d1e5835
<g/>
,	
wenn	bv_doc_id__1_d1e5839
die	bv_doc_id__1_d1e5841
Stelle	bv_doc_id__1_d1e5843
des	bv_doc_id__1_d1e5845
Bundespräsidenten	bv_doc_id__1_d1e5848
durch	bv_doc_id__1_d1e5850
Tod	bv_doc_id__1_d1e5852
<g/>
,	
Amtsverzicht	bv_doc_id__1_d1e5856
oder	bv_doc_id__1_d1e5858
aus	bv_doc_id__1_d1e5861
anderen	bv_doc_id__1_d1e5863
gesetzlichen	bv_doc_id__1_d1e5865
Gründen	bv_doc_id__1_d1e5867
erledigt	bv_doc_id__1_d1e5869
wird	bv_doc_id__1_d1e5871
<g/>
.	
Art.	bv_doc_id__1_d1e5882
XLI	bv_doc_id__1_d1e5884
<g/>
.	
Zum	bv_doc_id__1_d1e5891
Bundespräsidenten	bv_doc_id__1_d1e5893
sowie	bv_doc_id__1_d1e5895
zu	bv_doc_id__1_d1e5897
seinem	bv_doc_id__1_d1e5899
Stellvertreter	bv_doc_id__1_d1e5902
kann	bv_doc_id__1_d1e5904
nur	bv_doc_id__1_d1e5906
derjenige	bv_doc_id__1_d1e5908
deutschösterreichische	bv_doc_id__1_d1e5910
Bundesbürger	bv_doc_id__1_d1e5912
gewählt	bv_doc_id__1_d1e5915
werden	bv_doc_id__1_d1e5917
<g/>
,	
der	bv_doc_id__1_d1e5921
das	bv_doc_id__1_d1e5923
aktive	bv_doc_id__1_d1e5925
Wahlrecht	bv_doc_id__1_d1e5928
zur	bv_doc_id__1_d1e5930
Bundesversammlung	bv_doc_id__1_d1e5932
hat	bv_doc_id__1_d1e5934
und	bv_doc_id__1_d1e5936
am	bv_doc_id__1_d1e5938
1.	bv_doc_id__1_d1e5941
Jänner	bv_doc_id__1_d1e5943
des	bv_doc_id__1_d1e5945
Jahres	bv_doc_id__1_d1e5947
in	bv_doc_id__1_d1e5949
welchem	bv_doc_id__1_d1e5951
die	bv_doc_id__1_d1e5954
Wahl	bv_doc_id__1_d1e5956
statt	bv_doc_id__1_d1e5958
<g/>
.	
findet	bv_doc_id__1_d1e5962
<g/>
,	
das	bv_doc_id__1_d1e5967
40.	bv_doc_id__1_d1e5969
Lebensjahr	bv_doc_id__1_d1e5971
vollendet	bv_doc_id__1_d1e5973
hat	bv_doc_id__1_d1e5975
<g/>
.	
Art.	bv_doc_id__1_d1e5882
XLI	bv_doc_id__1_d1e5884
<g/>
.	
Zum	bv_doc_id__1_d1e5891
Bundespräsidenten	bv_doc_id__1_d1e5893
sowie	bv_doc_id__1_d1e5895
zu	bv_doc_id__1_d1e5897
seinem	bv_doc_id__1_d1e5899
Stellvertreter	bv_doc_id__1_d1e5902
kann	bv_doc_id__1_d1e5904
nur	bv_doc_id__1_d1e5906
derjenige	bv_doc_id__1_d1e5908
deutschösterreichische	bv_doc_id__1_d1e5910
Bundesbürger	bv_doc_id__1_d1e5912
gewählt	bv_doc_id__1_d1e5915
werden	bv_doc_id__1_d1e5917
<g/>
,	
der	bv_doc_id__1_d1e5921
das	bv_doc_id__1_d1e5923
aktive	bv_doc_id__1_d1e5925
Wahlrecht	bv_doc_id__1_d1e5928
zur	bv_doc_id__1_d1e5930
Bundesversammlung	bv_doc_id__1_d1e5932
hat	bv_doc_id__1_d1e5934
und	bv_doc_id__1_d1e5936
am	bv_doc_id__1_d1e5938
1.	bv_doc_id__1_d1e5941
Jänner	bv_doc_id__1_d1e5943
des	bv_doc_id__1_d1e5945
Jahres	bv_doc_id__1_d1e5947
in	bv_doc_id__1_d1e5949
welchem	bv_doc_id__1_d1e5951
die	bv_doc_id__1_d1e5954
Wahl	bv_doc_id__1_d1e5956
statt	bv_doc_id__1_d1e5958
<g/>
.	
findet	bv_doc_id__1_d1e5962
<g/>
,	
das	bv_doc_id__1_d1e5967
40.	bv_doc_id__1_d1e5969
Lebensjahr	bv_doc_id__1_d1e5971
vollendet	bv_doc_id__1_d1e5973
hat	bv_doc_id__1_d1e5975
<g/>
.	
Art.	bv_doc_id__1_d1e5985
XLII	bv_doc_id__1_d1e5987
<g/>
.	
Der	bv_doc_id__1_d1e5994
Stimmzettel	bv_doc_id__1_d1e5996
für	bv_doc_id__1_d1e5998
die	bv_doc_id__1_d1e6000
Präsidentschaftswahl	bv_doc_id__1_d1e6002
ist	bv_doc_id__1_d1e6005
im	bv_doc_id__1_d1e6007
Falle	bv_doc_id__1_d1e6009
des	bv_doc_id__1_d1e6011
Art.	bv_doc_id__1_d1e6013
XL	bv_doc_id__1_d1e6015
<g/>
,	
Abs	bv_doc_id__1_d1e6020
<g/>
.	
2	bv_doc_id__1_d1e6024
<g/>
,	
gleichzeitig	bv_doc_id__1_d1e6028
jedoch	bv_doc_id__1_d1e6031
gesondert	bv_doc_id__1_d1e6033
von	bv_doc_id__1_d1e6035
dem	bv_doc_id__1_d1e6037
Stimmzettel	bv_doc_id__1_d1e6039
für	bv_doc_id__1_d1e6041
die	bv_doc_id__1_d1e6044
Wahl	bv_doc_id__1_d1e6046
zur	bv_doc_id__1_d1e6048
Bundesversammlung	bv_doc_id__1_d1e6050
abzugeben	bv_doc_id__1_d1e6052
<g/>
.	
Jeder	bv_doc_id__1_d1e6059
Wähler	bv_doc_id__1_d1e6061
darf	bv_doc_id__1_d1e6063
nur	bv_doc_id__1_d1e6065
einen	bv_doc_id__1_d1e6067
Kandidaten	bv_doc_id__1_d1e6070
für	bv_doc_id__1_d1e6072
die	bv_doc_id__1_d1e6074
Präsidentschaft	bv_doc_id__1_d1e6076
bezeichnen	bv_doc_id__1_d1e6078
<g/>
.	
Art.	bv_doc_id__1_d1e5985
XLII	bv_doc_id__1_d1e5987
<g/>
.	
Der	bv_doc_id__1_d1e5994
Stimmzettel	bv_doc_id__1_d1e5996
für	bv_doc_id__1_d1e5998
die	bv_doc_id__1_d1e6000
Präsidentschaftswahl	bv_doc_id__1_d1e6002
ist	bv_doc_id__1_d1e6005
im	bv_doc_id__1_d1e6007
Falle	bv_doc_id__1_d1e6009
des	bv_doc_id__1_d1e6011
Art.	bv_doc_id__1_d1e6013
XL	bv_doc_id__1_d1e6015
<g/>
,	
Abs	bv_doc_id__1_d1e6020
<g/>
.	
2	bv_doc_id__1_d1e6024
<g/>
,	
gleichzeitig	bv_doc_id__1_d1e6028
jedoch	bv_doc_id__1_d1e6031
gesondert	bv_doc_id__1_d1e6033
von	bv_doc_id__1_d1e6035
dem	bv_doc_id__1_d1e6037
Stimmzettel	bv_doc_id__1_d1e6039
für	bv_doc_id__1_d1e6041
die	bv_doc_id__1_d1e6044
Wahl	bv_doc_id__1_d1e6046
zur	bv_doc_id__1_d1e6048
Bundesversammlung	bv_doc_id__1_d1e6050
abzugeben	bv_doc_id__1_d1e6052
<g/>
.	
Jeder	bv_doc_id__1_d1e6059
Wähler	bv_doc_id__1_d1e6061
darf	bv_doc_id__1_d1e6063
nur	bv_doc_id__1_d1e6065
einen	bv_doc_id__1_d1e6067
Kandidaten	bv_doc_id__1_d1e6070
für	bv_doc_id__1_d1e6072
die	bv_doc_id__1_d1e6074
Präsidentschaft	bv_doc_id__1_d1e6076
bezeichnen	bv_doc_id__1_d1e6078
<g/>
.	
Art.	bv_doc_id__1_d1e6088
XLIII	bv_doc_id__1_d1e6090
<g/>
.	
Als	bv_doc_id__1_d1e6097
zum	bv_doc_id__1_d1e6099
Bundespräsidenten	bv_doc_id__1_d1e6101
gewählt	bv_doc_id__1_d1e6103
gilt	bv_doc_id__1_d1e6105
derjenige	bv_doc_id__1_d1e6108
Kandidat	bv_doc_id__1_d1e6110
<g/>
,	
der	bv_doc_id__1_d1e6114
die	bv_doc_id__1_d1e6116
meisten	bv_doc_id__1_d1e6118
Stimmen	bv_doc_id__1_d1e6121
erhalten	bv_doc_id__1_d1e6123
hat	bv_doc_id__1_d1e6125
<g/>
.	
Derjenige	bv_doc_id__1_d1e6132
Kandidat	bv_doc_id__1_d1e6134
<g/>
,	
der	bv_doc_id__1_d1e6138
die	bv_doc_id__1_d1e6140
nächsthohe	bv_doc_id__1_d1e6143
Stimmziffer	bv_doc_id__1_d1e6145
erreicht	bv_doc_id__1_d1e6147
<g/>
,	
gilt	bv_doc_id__1_d1e6151
als	bv_doc_id__1_d1e6153
zum	bv_doc_id__1_d1e6156
Stellvertreter	bv_doc_id__1_d1e6160
des	bv_doc_id__1_d1e6162
